cruise,cast,niskin,depth_grp,group_id,date,latitude,longitude,par,fleco_afl,depth,mean_temp,mean_sal,mean_nitr,mean_ammon,mean_phos,mean_sil,PAR
EN661,8,12,"(1.5,3]","EN6618(1.5,3]",2021-02-05 09:15:22+00:00,39.76886,-70.77224,2.5235,0.3754,2.194,13.9612,35.3603,NA,NA,NA,NA,NA
EN661,8,13,"(1.5,3]","EN6618(1.5,3]",2021-02-05 09:15:28+00:00,39.76884,-70.77224,2.8798,0.3628,2.503,13.9658,35.3599,NA,NA,NA,NA,NA
EN661,8,14,"(1.5,3]","EN6618(1.5,3]",2021-02-05 09:15:35+00:00,39.76882,-70.77224,2.8316,0.362,2.611,13.9671,35.3601,NA,NA,NA,NA,NA
EN661,8,15,"(1.5,3]","EN6618(1.5,3]",2021-02-05 09:15:41+00:00,39.7688,-70.77224,2.8344,0.4839,2.15,13.9596,35.3603,NA,NA,NA,NA,NA
EN661,8,16,"(1.5,3]","EN6618(1.5,3]",2021-02-05 09:15:47+00:00,39.76878,-70.77224,3.2407,0.36,2.346,13.9587,35.3604,NA,NA,NA,NA,NA
EN661,8,17,"(1.5,3]","EN6618(1.5,3]",2021-02-05 09:15:53+00:00,39.76876,-70.77224,2.098,0.3417,2.305,13.957,35.3605,NA,NA,NA,NA,NA
EN661,9,1,"(501,502]","EN6619(501,502]",2021-02-05 10:53:46+00:00,39.77382,-70.99112,1e-12,0.0373,502.599,6.4018,35.0678,NA,NA,NA,NA,NA
EN661,9,2,"(501,502]","EN6619(501,502]",2021-02-05 10:53:52+00:00,39.77382,-70.99114,7.6824e-6,-0.0343,502.376,6.4059,35.0677,NA,NA,NA,NA,NA
EN661,9,3,"(58.5,60]","EN6619(58.5,60]",2021-02-05 11:03:44+00:00,39.77358,-70.9906,1.1524e-5,0.3849,60.876,14.094,35.3963,NA,NA,NA,NA,NA
EN661,9,4,"(58.5,60]","EN6619(58.5,60]",2021-02-05 11:03:51+00:00,39.77358,-70.99058,1.1524e-5,0.3737,60.57,14.0952,35.396,NA,NA,NA,NA,NA
EN661,9,5,"(28.5,30]","EN6619(28.5,30]",2021-02-05 11:06:13+00:00,39.77356,-70.99034,3.8412e-6,0.5391,30.227,13.7277,35.2696,NA,NA,NA,NA,NA
EN661,9,6,"(28.5,30]","EN6619(28.5,30]",2021-02-05 11:06:19+00:00,39.77355,-70.99032,1.1524e-5,0.4308,30.493,13.7488,35.2758,NA,NA,NA,NA,NA
EN661,9,7,"(1.5,3]","EN6619(1.5,3]",2021-02-05 11:09:03+00:00,39.77348,-70.98986,2.2875,0.4728,2.917,13.6197,35.2412,NA,NA,NA,NA,NA
EN661,9,8,"(1.5,3]","EN6619(1.5,3]",2021-02-05 11:09:11+00:00,39.77348,-70.98984,2.225,0.5285,2.548,13.6206,35.2416,NA,NA,NA,NA,NA
EN661,10,1,"(500,501]","EN66110(500,501]",2021-02-05 13:21:17+00:00,39.7722,-70.87781,3.8412e-6,-0.0288,501.817,6.3976,35.0677,NA,NA,NA,NA,NA
EN661,10,2,"(298,300]","EN66110(298,300]",2021-02-05 13:26:24+00:00,39.77194,-70.87642,3.8412e-6,-0.011,300.576,10.2738,35.3227,NA,NA,NA,NA,NA
EN661,10,3,"(138,140]","EN66110(138,140]",2021-02-05 13:32:38+00:00,39.77154,-70.8751,7.6824e-6,0.1559,139.781,14.3116,35.4996,NA,NA,NA,NA,NA
EN661,10,4,"(84,85.5]","EN66110(84,85.5]",2021-02-05 13:37:34+00:00,39.77104,-70.87422,0.38387,0.1938,85.328,14.2654,35.3937,NA,NA,NA,NA,0.012487775259832301
EN661,10,5,"(84,85.5]","EN66110(84,85.5]",2021-02-05 13:37:42+00:00,39.77102,-70.87421,0.3864,0.2604,85.37,14.2641,35.3936,NA,NA,NA,NA,NA
EN661,10,6,"(84,85.5]","EN66110(84,85.5]",2021-02-05 13:37:48+00:00,39.77102,-70.8742,0.39175,0.1995,85.424,14.2648,35.3936,NA,NA,NA,NA,NA
EN661,10,7,"(39,40.5]","EN66110(39,40.5]",2021-02-05 13:40:37+00:00,39.77076,-70.87376,7.4006,0.2633,40.151,13.9176,35.2761,NA,NA,NA,NA,0.624388762991615
EN661,10,8,"(39,40.5]","EN66110(39,40.5]",2021-02-05 13:40:43+00:00,39.77076,-70.87374,7.7061,0.2726,39.769,13.864,35.255,NA,NA,NA,NA,NA
EN661,10,9,"(39,40.5]","EN66110(39,40.5]",2021-02-05 13:40:50+00:00,39.77076,-70.87372,7.5477,0.2936,40.2,14.0226,35.3114,NA,NA,NA,NA,NA
EN661,10,10,"(39,40.5]","EN66110(39,40.5]",2021-02-05 13:40:56+00:00,39.77074,-70.87369,7.6248,0.1556,40.212,14.0393,35.3139,NA,NA,NA,NA,NA
EN661,10,11,"(39,40.5]","EN66110(39,40.5]",2021-02-05 13:41:02+00:00,39.77074,-70.87368,7.4981,0.2584,40.356,14.0523,35.3179,NA,NA,NA,NA,NA
EN661,10,12,"(19.5,21]","EN66110(19.5,21]",2021-02-05 13:42:40+00:00,39.77056,-70.87332,30.877,0.3703,20.189,13.3403,35.0514,NA,NA,NA,NA,NA
EN661,10,13,"(19.5,21]","EN66110(19.5,21]",2021-02-05 13:42:46+00:00,39.77054,-70.87328,31.744,0.3518,19.837,13.3406,35.0525,NA,NA,NA,NA,NA
EN661,10,14,"(19.5,21]","EN66110(19.5,21]",2021-02-05 13:42:52+00:00,39.77054,-70.87326,31.239,0.4012,20.006,13.3467,35.0546,NA,NA,NA,NA,2.49755505196646
EN661,10,15,"(19.5,21]","EN66110(19.5,21]",2021-02-05 13:42:59+00:00,39.77053,-70.87324,29.65,0.3721,20.412,13.3438,35.0535,NA,NA,NA,NA,NA
EN661,10,16,"(19.5,21]","EN66110(19.5,21]",2021-02-05 13:43:06+00:00,39.77052,-70.8732,29.248,0.3867,20.131,13.3573,35.0585,NA,NA,NA,NA,NA
EN661,10,17,"(1.5,3]","EN66110(1.5,3]",2021-02-05 13:44:43+00:00,39.77048,-70.87284,151.12,0.3201,2.329,13.3255,35.0472,NA,NA,NA,NA,NA
EN661,10,18,"(1.5,3]","EN66110(1.5,3]",2021-02-05 13:44:51+00:00,39.77048,-70.87282,163.49,0.2726,2.226,13.3206,35.0459,NA,NA,NA,NA,NA
EN661,10,19,"(1.5,3]","EN66110(1.5,3]",2021-02-05 13:44:58+00:00,39.77048,-70.87281,182.22,0.3443,2.154,13.3173,35.0452,NA,NA,NA,NA,NA
EN661,10,20,"(1.5,3]","EN66110(1.5,3]",2021-02-05 13:45:05+00:00,39.77047,-70.87278,134.62,0.3139,2.869,13.3098,35.0434,NA,NA,NA,NA,8.117053918890996
EN661,10,21,"(1.5,3]","EN66110(1.5,3]",2021-02-05 13:45:13+00:00,39.77046,-70.87274,136.13,0.3447,2.798,13.3087,35.0428,NA,NA,NA,NA,NA
EN661,10,22,"(1.5,3]","EN66110(1.5,3]",2021-02-05 13:45:21+00:00,39.77046,-70.87272,156.67,0.2656,2.256,13.2978,35.0401,NA,NA,NA,NA,NA
EN661,10,23,"(1.5,3]","EN66110(1.5,3]",2021-02-05 13:45:28+00:00,39.77046,-70.8727,152.83,0.2499,2.502,13.2967,35.0395,NA,NA,NA,NA,NA
EN661,10,24,"(1.5,3]","EN66110(1.5,3]",2021-02-05 13:45:36+00:00,39.77046,-70.87266,151.76,0.3108,2.684,13.2894,35.0372,NA,NA,NA,NA,NA
EN661,11,1,"(31.5,33]","EN66111(31.5,33]",2021-02-06 01:01:36+00:00,39.92892,-70.77418,7.6824e-6,0.3413,32.959,13.7031,35.211,NA,NA,NA,NA,NA
EN661,11,2,"(31.5,33]","EN66111(31.5,33]",2021-02-06 01:02:03+00:00,39.92882,-70.7741,3.8412e-6,0.3205,31.477,13.6889,35.2073,NA,NA,NA,NA,NA
EN661,11,3,"(19.5,21]","EN66111(19.5,21]",2021-02-06 01:03:50+00:00,39.92844,-70.77386,3.8412e-6,0.5678,20.603,12.6018,34.8293,NA,NA,NA,NA,NA
EN661,11,4,"(19.5,21]","EN66111(19.5,21]",2021-02-06 01:03:59+00:00,39.92842,-70.77384,7.6824e-6,0.6098,20.91,12.7028,34.8693,NA,NA,NA,NA,NA
EN661,11,5,"(1.5,3]","EN66111(1.5,3]",2021-02-06 01:06:12+00:00,39.92804,-70.77376,2.0076,0.9659,2.691,11.6073,34.4861,NA,NA,NA,NA,NA
EN661,11,6,"(1.5,3]","EN66111(1.5,3]",2021-02-06 01:06:24+00:00,39.92802,-70.77374,2.101,0.8043,2.802,11.6159,34.4889,NA,NA,NA,NA,NA
EN661,12,1,"(48,49.5]","EN66112(48,49.5]",2021-02-06 16:13:35+00:00,40.86276,-70.88202,1e-12,0.5715,49.576,4.9895,32.5125,0.11272960962251985,0.627915996726926,0.18066673651126242,1.638643276948324,NA
EN661,12,2,"(48,49.5]","EN66112(48,49.5]",2021-02-06 16:13:42+00:00,40.86272,-70.88201,1e-12,0.6844,49.441,4.9922,32.5126,NA,NA,NA,NA,NA
EN661,12,3,"(37.5,39]","EN66112(37.5,39]",2021-02-06 16:16:35+00:00,40.86192,-70.8823,0.12022,0.6533,39.768,5.0215,32.5157,0.15826938569519342,0.6774817576744303,0.13651503404924042,1.1782456661453742,NA
EN661,12,4,"(37.5,39]","EN66112(37.5,39]",2021-02-06 16:16:42+00:00,40.8619,-70.882320000000007,0.1175,0.6566,40.034,5.0389,32.5171,NA,NA,NA,NA,NA
EN661,12,5,"(37.5,39]","EN66112(37.5,39]",2021-02-06 16:16:49+00:00,40.86185,-70.88234,0.12086,0.6016,39.908,5.0322,32.5165,NA,NA,NA,NA,NA
EN661,12,6,"(19.5,21]","EN66112(19.5,21]",2021-02-06 16:19:18+00:00,40.86111,-70.88268,4.0986,0.6733,20.47,5.0624,32.5199,0.2286942853048471,0.9260577849387984,0.27810497642744886,2.101034910127225,NA
EN661,12,7,"(19.5,21]","EN66112(19.5,21]",2021-02-06 16:19:25+00:00,40.86108,-70.8827,4.0281,0.6086,20.612,5.0511,32.5188,NA,NA,NA,NA,NA
EN661,12,8,"(19.5,21]","EN66112(19.5,21]",2021-02-06 16:19:32+00:00,40.86104,-70.8827,3.8812,0.6345,20.646,5.0395,32.5185,NA,NA,NA,NA,NA
EN661,12,9,"(19.5,21]","EN66112(19.5,21]",2021-02-06 16:19:40+00:00,40.861,-70.88272,3.8215,0.6279,20.712,5.0734,32.5202,NA,NA,NA,NA,NA
EN661,12,10,"(19.5,21]","EN66112(19.5,21]",2021-02-06 16:19:47+00:00,40.86096,-70.88274,4.1413,0.6772,20.583,5.0661,32.5198,NA,NA,NA,NA,NA
EN661,12,11,"(10.5,12]","EN66112(10.5,12]",2021-02-06 16:21:13+00:00,40.86052,-70.88292,12.775,0.7056,11.938,5.0749,32.5211,0.2667685243164266,0.8353947850147202,0.5683897328444211,1.9226806865004809,NA
EN661,12,12,"(10.5,12]","EN66112(10.5,12]",2021-02-06 16:21:20+00:00,40.86048,-70.88292,11.766,0.6492,12.334,5.0675,32.5208,NA,NA,NA,NA,NA
EN661,12,13,"(0,1.5]","EN66112(0,1.5]",2021-02-06 16:23:06+00:00,40.85996,-70.88316,84.352,0.4177,2.094,5.0923,32.5236,0.4354896618971517,0.8493429388491938,0.17508433734939755,1.0807601277655388,NA
EN661,12,14,"(0,1.5]","EN66112(0,1.5]",2021-02-06 16:23:15+00:00,40.85992,-70.88317,79.673,0.4576,1.978,5.1091,32.5253,NA,NA,NA,NA,NA
EN661,12,15,"(0,1.5]","EN66112(0,1.5]",2021-02-06 16:23:27+00:00,40.85986,-70.8832,92.055,0.479,1.919,5.111,32.5251,NA,NA,NA,NA,NA
EN661,12,16,"(0,1.5]","EN66112(0,1.5]",2021-02-06 16:23:34+00:00,40.85983,-70.88322,78.745,0.4545,2.146,5.1046,32.5248,NA,NA,NA,NA,NA
EN661,12,17,"(0,1.5]","EN66112(0,1.5]",2021-02-06 16:23:45+00:00,40.85978,-70.88325,94.009,0.5023,1.356,5.1073,32.522,NA,NA,NA,NA,NA
EN661,12,18,"(0,1.5]","EN66112(0,1.5]",2021-02-06 16:23:51+00:00,40.85975,-70.88328,93.225,0.4802,1.8,5.113,32.5254,NA,NA,NA,NA,NA
EN661,12,19,"(0,1.5]","EN66112(0,1.5]",2021-02-06 16:23:57+00:00,40.85973,-70.8833,94.056,0.4087,1.799,5.1119,32.5255,NA,NA,NA,NA,NA
EN661,12,20,"(0,1.5]","EN66112(0,1.5]",2021-02-06 16:24:03+00:00,40.8597,-70.8833,93.096,0.3905,1.662,5.1077,32.5251,NA,NA,NA,NA,NA
EN661,12,21,"(0,1.5]","EN66112(0,1.5]",2021-02-06 16:24:10+00:00,40.85966,-70.88332,96.076,0.492,1.598,5.1057,32.5248,NA,NA,NA,NA,NA
EN661,12,22,"(0,1.5]","EN66112(0,1.5]",2021-02-06 16:24:16+00:00,40.85964,-70.88335,121.39,0.5241,1.502,5.1044,32.5248,NA,NA,NA,NA,NA
EN661,12,23,"(0,1.5]","EN66112(0,1.5]",2021-02-06 16:24:22+00:00,40.8596,-70.88336,80.349,0.425,2.115,5.1003,32.5246,NA,NA,NA,NA,NA
EN661,12,24,"(0,1.5]","EN66112(0,1.5]",2021-02-06 16:24:29+00:00,40.85956,-70.88338,97.456,0.4678,1.617,5.1086,32.5253,NA,NA,NA,NA,NA
EN661,13,1,"(24,25.5]","EN66113(24,25.5]",2021-02-06 21:22:18+00:00,41.16329,-70.89197,1e-12,1.9512,25.39,3.4112,32.3681,0,0.22067971959542104,0.20933996856993187,0.18699498725586608,NA
EN661,13,2,"(24,25.5]","EN66113(24,25.5]",2021-02-06 21:22:25+00:00,41.16327,-70.89195,1e-12,1.8353,25.534,3.403,32.367,NA,NA,NA,NA,NA
EN661,13,3,"(16.5,18]","EN66113(16.5,18]",2021-02-06 21:24:51+00:00,41.16266,-70.8915,0.046339,1.8138,18.465,3.531,32.3844,0,0.12852227461764926,0.2499392352016762,0.156198419449509,NA
EN661,13,4,"(16.5,18]","EN66113(16.5,18]",2021-02-06 21:24:58+00:00,41.16262,-70.8915,0.05433,1.7959,18.428,3.555,32.3873,NA,NA,NA,NA,NA
EN661,13,5,"(16.5,18]","EN66113(16.5,18]",2021-02-06 21:25:04+00:00,41.1626,-70.89151,0.031535,1.7459,18.676,3.5537,32.3871,NA,NA,NA,NA,NA
EN661,13,6,"(9,10.5]","EN66113(9,10.5]",2021-02-06 21:27:16+00:00,41.16224,-70.89144,1.5044,1.9744,10.392,3.5476,32.3861,0,0.2525612140742178,0.2451180722891566,3.1408068001648783,NA
EN661,13,7,"(9,10.5]","EN66113(9,10.5]",2021-02-06 21:27:23+00:00,41.16222,-70.89144,1.0911,1.9005,10.784,3.5556,32.3876,NA,NA,NA,NA,NA
EN661,13,8,"(9,10.5]","EN66113(9,10.5]",2021-02-06 21:27:29+00:00,41.16222,-70.89142,1.5602,1.7189,10.107,3.5568,32.3876,NA,NA,NA,NA,NA
EN661,13,9,"(9,10.5]","EN66113(9,10.5]",2021-02-06 21:27:37+00:00,41.1622,-70.89142,1.2562,2.0322,10.42,3.5506,32.3864,NA,NA,NA,NA,0.016193108769159602
EN661,13,10,"(9,10.5]","EN66113(9,10.5]",2021-02-06 21:27:42+00:00,41.16218,-70.89142,1.087,1.7137,10.45,3.5166,32.3828,NA,NA,NA,NA,NA
EN661,13,11,"(7.5,9]","EN66113(7.5,9]",2021-02-06 21:27:49+00:00,41.16218,-70.89142,1.6689,1.8912,9.885,3.5331,32.3846,NA,NA,NA,NA,NA
EN661,13,12,"(0,1.5]","EN66113(0,1.5]",2021-02-06 21:29:28+00:00,41.1619,-70.89134,84.431,1.979,1.848,3.5936,32.3927,0,0.22167601629788342,0.16950193818753273,2.056944859814527,NA
EN661,13,13,"(0,1.5]","EN66113(0,1.5]",2021-02-06 21:29:35+00:00,41.16188,-70.89132,96.884,1.7753,2.13,3.5966,32.3932,NA,NA,NA,NA,NA
EN661,13,14,"(0,1.5]","EN66113(0,1.5]",2021-02-06 21:29:42+00:00,41.16186,-70.89132,79.177,1.758,1.821,3.6023,32.394,NA,NA,NA,NA,NA
EN661,13,15,"(0,1.5]","EN66113(0,1.5]",2021-02-06 21:29:48+00:00,41.16184,-70.89132,61.32,1.805,1.837,3.6019,32.3941,NA,NA,NA,NA,10.525520699953741
EN661,13,16,"(0,1.5]","EN66113(0,1.5]",2021-02-06 21:29:54+00:00,41.16182,-70.89132,122.15,1.8681,1.504,3.6071,32.3948,NA,NA,NA,NA,NA
EN661,13,17,"(0,1.5]","EN66113(0,1.5]",2021-02-06 21:30:01+00:00,41.1618,-70.8913,171.4,1.8119,1.652,3.6102,32.395,NA,NA,NA,NA,NA
EN661,13,18,"(0,1.5]","EN66113(0,1.5]",2021-02-06 21:30:08+00:00,41.16178,-70.89129,114.71,1.8604,1.583,3.6058,32.3942,NA,NA,NA,NA,NA
EN661,13,19,"(0,1.5]","EN66113(0,1.5]",2021-02-06 21:30:16+00:00,41.16178,-70.89128,113.75,1.7779,1.553,3.6075,32.3943,NA,NA,NA,NA,NA
EN661,13,20,"(0,1.5]","EN66113(0,1.5]",2021-02-06 21:30:22+00:00,41.16175,-70.89126,122.09,1.813,2.21,3.6087,32.3947,NA,NA,NA,NA,NA
EN661,13,21,"(0,1.5]","EN66113(0,1.5]",2021-02-06 21:30:29+00:00,41.16175,-70.89124,126.41,1.8121,1.836,3.6049,32.3942,NA,NA,NA,NA,NA
EN661,14,1,"(12,13.5]","EN66114(12,13.5]",2021-02-07 00:43:58+00:00,41.31968,-70.57673,1e-12,2.0989,13.595,2.3349,32.0992,NA,NA,NA,NA,NA
EN661,14,2,"(12,13.5]","EN66114(12,13.5]",2021-02-07 00:44:07+00:00,41.31964,-70.57674,1e-12,2.3069,13.737,2.3352,32.0992,0,0.24010750529343777,0.28571733892090095,0.21513285856095493,NA
EN661,14,3,"(12,13.5]","EN66114(12,13.5]",2021-02-07 00:44:14+00:00,41.31962,-70.57674,1e-12,2.105,13.83,2.3343,32.0989,NA,NA,NA,NA,NA
EN661,14,4,"(7.5,9]","EN66114(7.5,9]",2021-02-07 00:45:46+00:00,41.31935,-70.57688,1e-12,2.2309,8.047,2.3363,32.0988,0,0.5041261314459731,0.08627344159245677,1.6949190195585015,NA
EN661,14,5,"(7.5,9]","EN66114(7.5,9]",2021-02-07 00:45:53+00:00,41.31934,-70.57691,4.2004e-5,2.0475,7.701,2.3338,32.0985,NA,NA,NA,NA,NA
EN661,14,6,"(1.5,3]","EN66114(1.5,3]",2021-02-07 00:47:44+00:00,41.31908,-70.57708,2.261,2.0593,2.278,2.3389,32.0991,NA,NA,NA,NA,NA
EN661,14,7,"(1.5,3]","EN66114(1.5,3]",2021-02-07 00:47:53+00:00,41.31904,-70.57707,1.9343,2.133,2.475,2.3382,32.0992,0,0.29764363986064124,0.08373598742797275,0.1878812194229555,NA
EN661,14,8,"(1.5,3]","EN66114(1.5,3]",2021-02-07 00:48:00+00:00,41.31901,-70.57708,3.0349,2.2333,1.953,2.3378,32.0992,NA,NA,NA,NA,NA
EN661,14,9,"(1.5,3]","EN66114(1.5,3]",2021-02-07 00:48:08+00:00,41.31899,-70.57708,2.7406,2.1133,1.845,2.3389,32.0995,NA,NA,NA,NA,NA
EN661,15,1,"(34.5,36]","EN66115(34.5,36]",2021-02-07 06:27:47+00:00,41.0296,-70.771,1e-12,1.0739,35.432,3.5789,32.3212,NA,NA,NA,NA,NA
EN661,15,2,"(34.5,36]","EN66115(34.5,36]",2021-02-07 06:27:54+00:00,41.02959,-70.771,1e-12,1.118,35.358,3.5792,32.3212,NA,NA,NA,NA,NA
EN661,15,3,"(0,1.5]","EN66115(0,1.5]",2021-02-07 06:31:01+00:00,41.02953,-70.77096,3.2876,1.1044,2.253,3.5741,32.3212,NA,NA,NA,NA,NA
EN661,15,4,"(0,1.5]","EN66115(0,1.5]",2021-02-07 06:31:07+00:00,41.02952,-70.77097,3.4357,1.0343,1.584,3.5737,32.3214,NA,NA,NA,NA,NA
EN661,16,1,"(36,37.5]","EN66116(36,37.5]",2021-02-07 08:07:06+00:00,41.0306,-70.99206,1e-12,1.7331,37.059,5.2311,32.5963,NA,NA,NA,NA,NA
EN661,16,2,"(1.5,3]","EN66116(1.5,3]",2021-02-07 08:09:38+00:00,41.03068,-70.992,2.6744,1.1758,2.675,5.2041,32.5794,NA,NA,NA,NA,NA
EN661,16,3,"(1.5,3]","EN66116(1.5,3]",2021-02-07 08:09:45+00:00,41.0307,-70.99198,1.9279,1.3076,2.645,5.2036,32.5793,NA,NA,NA,NA,NA
EN661,17,1,"(40.5,42]","EN66117(40.5,42]",2021-02-07 10:15:16+00:00,41.03294,-70.88363,1e-12,1.2978,42.306,4.2683,32.4347,0.09257265955756597,0.6052502467459064,0.23496825563122048,0.9562445082894762,NA
EN661,17,2,"(40.5,42]","EN66117(40.5,42]",2021-02-07 10:15:23+00:00,41.03298,-70.8836,1e-12,1.0423,42.438,4.2674,32.4345,NA,NA,NA,NA,NA
EN661,17,3,"(40.5,42]","EN66117(40.5,42]",2021-02-07 10:15:29+00:00,41.033,-70.88358,1e-12,1.2026,42.23,4.2607,32.4332,NA,NA,NA,NA,NA
EN661,17,4,"(31.5,33]","EN66117(31.5,33]",2021-02-07 10:17:13+00:00,41.03332,-70.88314,1e-12,1.0686,33.424,4.2837,32.4379,0.1010336015601392,0.5419854061395442,0.13042514405447875,2.7477628340607243,NA
EN661,17,5,"(31.5,33]","EN66117(31.5,33]",2021-02-07 10:17:20+00:00,41.03335,-70.88312,1e-12,1.0429,33.694,4.2849,32.4381,NA,NA,NA,NA,NA
EN661,17,6,"(31.5,33]","EN66117(31.5,33]",2021-02-07 10:17:26+00:00,41.03337,-70.88308,1e-12,1.0836,33.646,4.2871,32.4385,NA,NA,NA,NA,NA
EN661,17,7,"(13.5,15]","EN66117(13.5,15]",2021-02-07 10:19:56+00:00,41.03384,-70.88244,1e-12,0.9327,15.032,4.1609,32.4169,0,0.4996427962848923,0.20959371398638027,0.8691721978729414,NA
EN661,17,8,"(13.5,15]","EN66117(13.5,15]",2021-02-07 10:20:03+00:00,41.03386,-70.8824,1e-12,1.0385,14.988,4.1613,32.4169,NA,NA,NA,NA,NA
EN661,17,9,"(13.5,15]","EN66117(13.5,15]",2021-02-07 10:20:09+00:00,41.03388,-70.88238,1e-12,0.962,15.207,4.1602,32.4171,NA,NA,NA,NA,NA
EN661,17,10,"(1.5,3]","EN66117(1.5,3]",2021-02-07 10:22:24+00:00,41.03426,-70.8818,1.727,0.8577,2.408,4.1145,32.4135,0,0.5658965269986418,0.2628802514405447,1.0772151990971812,NA
EN661,17,11,"(1.5,3]","EN66117(1.5,3]",2021-02-07 10:22:32+00:00,41.03428,-70.88177,2.3217,0.8861,2.557,4.114,32.4134,NA,NA,NA,NA,NA
EN661,17,12,"(1.5,3]","EN66117(1.5,3]",2021-02-07 10:22:41+00:00,41.0343,-70.88174,2.3532,0.8973,2.556,4.112,32.4135,NA,NA,NA,NA,NA
EN661,18,1,"(1.5,3]","EN66118(1.5,3]",2021-02-07 12:22:46+00:00,40.86456,-70.87812,14.512,0.5803,2.274,4.7225,32.4702,NA,NA,NA,NA,NA
EN661,19,1,"(1.5,3]","EN66119(1.5,3]",2021-02-07 13:17:05+00:00,40.86341,-70.77074,21.795,0.5591,1.84,5.0174,32.5196,NA,NA,NA,NA,NA
EN661,20,1,"(1.5,3]","EN66120(1.5,3]",2021-02-07 15:45:42+00:00,41.20344,-70.77428,40.556,1.5536,2.52,3.2802,32.3531,NA,NA,NA,NA,NA
EN661,21,1,"(1.5,3]","EN66121(1.5,3]",2021-02-07 17:04:30+00:00,41.20408,-70.9944,41.246,2.0862,2.421,4.4399,32.4776,NA,NA,NA,NA,NA
EN661,21,2,"(1.5,3]","EN66121(1.5,3]",2021-02-07 17:04:39+00:00,41.20412,-70.99444,41.201,2.0227,2.248,4.4402,32.4782,NA,NA,NA,NA,NA
EN661,21,3,"(1.5,3]","EN66121(1.5,3]",2021-02-07 17:04:46+00:00,41.20413,-70.99444,36.376,2.1043,2.498,4.4407,32.4773,NA,NA,NA,NA,NA
EN661,22,1,"(46.5,48]","EN66122(46.5,48]",2021-02-07 19:47:33+00:00,40.86682,-71.0001,1e-12,0.5421,48.089,4.7206,32.4398,NA,NA,NA,NA,NA
EN668,1,1,"(16.5,18]","EN6681(16.5,18]",2021-07-16 18:12:28+00:00,41.19619,-70.88436,38.451,3.8288,17.699,16.1834,32.2449,0,0.15930643776824033,0.15375591599353797,3.282503106792754,NA
EN668,1,2,"(16.5,18]","EN6681(16.5,18]",2021-07-16 18:12:37+00:00,41.19619,-70.88435,37.205,4.1096,17.713,16.1788,32.2456,NA,NA,NA,NA,NA
EN668,1,3,"(16.5,18]","EN6681(16.5,18]",2021-07-16 18:12:45+00:00,41.19618,-70.88434,35.128,3.6392,17.902,16.175,32.2462,NA,NA,NA,NA,NA
EN668,1,4,"(13.5,15]","EN6681(13.5,15]",2021-07-16 18:15:36+00:00,41.1958,-70.88404,109.05,4.226,14.057,16.2504,32.2366,0,0.11985437324256326,0.08989963166397416,3.176994885244663,NA
EN668,1,5,"(13.5,15]","EN6681(13.5,15]",2021-07-16 18:15:43+00:00,41.19578,-70.88402,108.37,4.206,14.082,16.2505,32.2364,NA,NA,NA,NA,NA
EN668,1,6,"(13.5,15]","EN6681(13.5,15]",2021-07-16 18:15:50+00:00,41.19576,-70.88402,106.25,3.8907,14.035,16.2644,32.2349,NA,NA,NA,NA,0.548584439389977
EN668,1,7,"(12,13.5]","EN6681(12,13.5]",2021-07-16 18:15:57+00:00,41.19572,-70.88398,111.08,4.1668,13.936,16.2697,32.234,NA,NA,NA,NA,NA
EN668,1,8,"(13.5,15]","EN6681(13.5,15]",2021-07-16 18:16:04+00:00,41.1957,-70.88396,105.82,4.074,14.054,16.2556,32.2357,NA,NA,NA,NA,NA
EN668,1,9,"(9,10.5]","EN6681(9,10.5]",2021-07-16 18:18:40+00:00,41.19526,-70.88361,319.06,2.5273,10.217,16.6181,32.1959,NA,NA,NA,NA,NA
EN668,1,10,"(9,10.5]","EN6681(9,10.5]",2021-07-16 18:18:46+00:00,41.19524,-70.8836,348.59,2.8599,9.996,16.6743,32.1828,NA,NA,NA,NA,NA
EN668,1,11,"(9,10.5]","EN6681(9,10.5]",2021-07-16 18:18:53+00:00,41.19524,-70.88358,312.17,2.7059,10.401,16.5409,32.2068,0,0.17728459375462483,0.07212003877221325,2.867022123009157,NA
EN668,1,12,"(9,10.5]","EN6681(9,10.5]",2021-07-16 18:18:59+00:00,41.19522,-70.88356,322.09,2.659,10.228,16.5694,32.2024,NA,NA,NA,NA,2.7429221969498854
EN668,1,13,"(9,10.5]","EN6681(9,10.5]",2021-07-16 18:19:05+00:00,41.1952,-70.88355,331.55,2.8924,10.175,16.566,32.2033,NA,NA,NA,NA,NA
EN668,1,14,"(9,10.5]","EN6681(9,10.5]",2021-07-16 18:19:12+00:00,41.19518,-70.88353,326.99,3.0196,10.209,16.5307,32.2073,NA,NA,NA,NA,NA
EN668,1,15,"(3,4.5]","EN6681(3,4.5]",2021-07-16 18:22:10+00:00,41.19464,-70.88308,1331.3,0.4875,4.072,19.3694,32.2237,NA,NA,NA,NA,NA
EN668,1,16,"(3,4.5]","EN6681(3,4.5]",2021-07-16 18:22:17+00:00,41.19462,-70.88308,1285.9,0.5159,4.064,19.7619,32.2335,NA,NA,NA,NA,NA
EN668,1,17,"(3,4.5]","EN6681(3,4.5]",2021-07-16 18:22:24+00:00,41.1946,-70.88306,1452.7,0.4777,3.955,19.3791,32.2264,NA,NA,NA,NA,NA
