cruise,cast,niskin,mean_nitr,mean_ammon,mean_phos,mean_sil,sd_nitr,sd_phos,sd_ammon,sd_sil,date,latitude,longitude,depth_grp,depth
EN627,26,9,3.5043251265,0.0381463335,0.3794233225,1.516177493,0.01404325310434323,0.0014347203661343076,0.021294893360706564,0.002826894117244602,2019-02-04T13:22:59Z,39.77824,-70.89155,"(12,13.5]",13.128
EN627,26,11,3.2386954944779847,0.7072129435979151,0.37181456613978636,1.4079861855084204,0.44868194576533016,0.022238173623199728,1.0001501363219703,0.15583250810973662,2019-02-04T13:25:03Z,39.77818,-70.89198,"(4.5,6]",5.097
EN627,29,1,20.122313505,0,1.296024852,12.48422747,0.044938410782426545,0.0064562441224779695,0,0.04523029739063156,2019-02-05T02:55:36Z,39.77622,-70.52266,"(500,501]",500.183
EN627,29,2,22.325549939743958,0.021080868439398465,1.3787066722618544,11.636437381599404,0.001053244004147284,0.008608325273496852,0.02981285005360025,3.5336169639513834e-4,2019-02-05T03:03:25Z,39.77718,-70.52334,"(249,250]",250.682
EN627,29,3,15.211392589999999,0.0391501845,0.891746258,6.362548399,0.0035108134528625177,0.0028694421464821374,0.015616254565499388,0.01554791481641811,2019-02-05T03:07:11Z,39.77762,-70.52372,"(148,150]",149.467
EN627,29,5,5.51442151,0.0740340025,0.352031799,2.3344835725,0.010883521703873177,0.0014347210732410687,0.03726606249735301,0.017314723639696102,2019-02-05T03:10:31Z,39.77788,-70.5241,"(99,100]",100.364
EN627,29,6,5.2713828095,0.042161737,0.325654777,2.269268951,0.014745415794915106,0.0014347210732410687,0.012776935875002584,0.007773957408209055,2019-02-05T03:13:23Z,39.77814,-70.52447,"(69,70.5]",70.188
EN627,29,8,5.371428362,0,0.33605341050000004,2.4224358595,0.0101813590133013,0.003945482597859558,0,0.015194553051762573,2019-02-05T03:16:09Z,39.77838,-70.52482,"(39,40.5]",40.126
EN627,29,9,5.318550688,0,0.33453165949999997,2.553114968,0.005617301524580029,0.001076040451377421,0,0.044523573861320484,2019-02-05T03:18:07Z,39.77854,-70.5251,"(19.5,21]",20.329
EN627,29,10,5.2957115045,0.0496906185,0.32920552999999997,2.4016971099999997,0.007021626198618195,0.0064562441224780085,0.026263701599406056,0.012721020699173507,2019-02-05T03:20:08Z,39.77868,-70.5254,"(0,1.5]",1.827
EN627,30,6,3.6041224275,0.09461294549999999,0.437249872,1.3974918785,0.01193676503262572,0.0014347210732410687,0.011002361605053732,0.005300425055620146,2019-02-05T06:39:56Z,39.779,-70.88598,"(3,4.5]",4.855
EN627,39,1,8.493197168257,0.01756739036616539,0.6365992912761691,8.694783191361495,0.005617301355434596,0.010760406591870868,0.024844041711333545,0.007773957320666666,2019-02-05T17:18:11Z,40.36499,-70.77964,"(85.5,87]",87.311
EN627,39,2,4.160206891,0.336541007,0.493301044,1.8150153775,0.08636600811198931,0.008249645110475963,0.02023014823305182,0.0381630628046272,2019-02-05T17:20:59Z,40.36508,-70.78004,"(52.5,54]",54.855
EN627,39,3,0.333154174,0.260499303,0.369278314,1.5306696315,0.017554067264312315,0.0028694421464821374,0.0035491485398976845,0.0035336169394489915,2019-02-05T17:24:22Z,40.36524,-70.78044,"(1.5,3]",3.165
EN627,40,1,3.0572232880000003,0.10013412499999999,0.547830466,2.5843480245,0.016500823228453518,0.0028694421464821374,0.018810488534250037,0.006713872114242447,2019-02-05T19:08:25Z,40.51334,-70.88531,"(67.5,69]",69.363
EN627,40,2,3.089247795,0.13577083099999998,0.5508739684999999,2.8624471590000002,0.008425952286870042,0.0028694414393753763,0.005323723516953327,0.026855488456969473,2019-02-05T19:11:58Z,40.51336,-70.88572,"(13.5,15]",15.529
EN627,40,4,2.9065343285000003,0.1375275705,0.534134704,2.768498125,0.011234602342052901,0.012195127001228722,0.031232509838105552,0.031095829632835904,2019-02-05T19:14:12Z,40.51343,-70.88582,"(1.5,3]",2.551
EN627,45,1,1.1372423775,0.2966379345,0.49152566799999997,1.098903859,0.03265056440451394,0.0021520809027548026,0.07027314660540741,0.01342774422848458,2019-02-06T04:26:37Z,41.31986,-70.57276,"(13.5,15]",14.571
EN627,45,5,1.096777303,0.3076802945,0.49406192,1.1004030455,0.025980018136968635,0,0.022004722503000684,0.03533617010159613,2019-02-06T04:28:43Z,41.31958,-70.57292,"(7.5,9]",8.682
EN627,45,9,1.0143576415,1.3253341220000001,0.471742901,0.9954599755,0.07653573115108112,0.022955534343429975,0.6022905540311092,0.033922723042973904,2019-02-06T04:30:46Z,41.3193,-70.5731,"(1.5,3]",2.008
EN644,1,2,0.320479923,0.4744770865,0.370287174,3.4558110465,NA,3.484127242940453e-4,0.03938854108182019,0.01581635871350742,2019-08-20T19:10:41Z,41.19684,-70.87928,"(16.5,18]",17.968
EN644,1,7,0,0,0.1209654045,1.3557316975,0,3.484134314008261e-4,0,0.012301612332727852,2019-08-20T19:13:15Z,41.19688,-70.87866,"(10.5,12]",12.713
EN644,1,11,0,0.07261389380678317,0.23946715443564925,0.4975572610437588,0,0.018117489992161458,0.10269155343827245,0.07943326834031794,2019-08-20T19:15:37Z,41.1969,-70.87812,"(4.5,6]",6.846
EN644,1,17,0,0.0141746299554337,0.24981450061496746,0.2657978798147139,0,0.011846051148720968,0.020045953924594278,0.0022917447292126183,2019-08-20T19:17:59Z,41.19684,-70.87764,"(1.5,3]",2.188
EN644,2,2,1.8709637865,2.4315707315,0.8272949635,13.16192591,0.0028238443656973208,0.007665091955284329,0.010550501987099099,0.050849590127907615,2019-08-21T00:40:04Z,41.02418,-70.87186,"(40.5,42]",42.85
EN644,2,5,0.909274423,1.931231162,0.740081617,8.764546238,0.045534493313684754,0.078044571864233,0.02743130530787934,0.43751832853428996,2019-08-21T00:42:30Z,41.02407,-70.87178,"(24,25.5]",25.054
EN644,2,9,0.146262644,0.707736787,0.5853641549999999,5.719015613,0.002117883804603081,0.005574612073986094,0.0021100999731557945,0.016949862904564645,2019-08-21T00:44:24Z,41.02398,-70.87172,"(16.5,18]",18.043
EN644,2,11,0,0,0.32150682799999997,1.6856912204999999,0,0.007316678523883523,0,0.014490885637959711,2019-08-21T00:46:07Z,41.02388,-70.87164,"(7.5,9]",9.835
EN644,2,17,0,0,0.3082030965,0.5100809165,0,0.00592302550538694,0,0.001060308739709581,2019-08-21T00:48:30Z,41.02368,-70.87154,"(0,1.5]",1.79
EN644,5,2,6.5838157375,0,0.9194356175,12.21745011,0.009177494365292806,0.0947684087932982,0,0.0021206132367778095,2019-08-21T07:42:43Z,40.86288,-70.88082,"(49.5,51]",51.669
EN644,5,4,1.6213688309999998,0.64308058,0.6405500015000001,5.084347498,0.015531145071995444,0.0027873067440998475,0.042905375548924506,0.2714855070090963,2019-08-21T07:45:02Z,40.86294,-70.88044,"(39,40.5]",40.923
EN644,5,6,1.201050926,1.2976003349999998,0.6469555015,4.6664531455,0.0028238450728040035,0.003484132192687938,0.014770702640517526,0.08341095018354763,2019-08-21T07:47:19Z,40.86304,-70.87998,"(28.5,30]",30.224
EN644,5,9,0,0.532418995,0.37275082800000003,2.0984215839999996,0,0.0017420664498973496,0.02989308908129895,0.01679928027287033,2019-08-21T07:49:15Z,40.86312,-70.87964,"(19.5,21]",20.065
EN644,5,12,0,0.049735544,0,0,0,0,0.001406733786841707,0,2019-08-21T07:51:32Z,40.86316,-70.87926,"(9,10.5]",10.702
EN644,5,15,0,0,0,0,0,0,0,0,2019-08-21T07:53:45Z,40.86322,-70.8789,"(1.5,3]",2.619
EN644,7,2,12.3399746,0.0698784385,1.0172426755,17.56984614,0.06918419014156443,0.007316679230990245,0.014419019547360508,0.07494201923941143,2019-08-21T20:34:53Z,40.35728,-70.87395,"(88.5,90]",90.899
EN644,7,3,5.204054823,0,0.6701138475,7.858023716,0.05577093028838614,0.00418095905548963,0,0.08276205455390848,2019-08-21T20:38:55Z,40.35593,-70.8737,"(60,61.5]",61.425
EN644,7,5,1.343320050794763,0.06117471875502965,0.4316321549087011,4.40063335952574,0.02329671770218325,5.551115123125783e-17,0.08651411693772268,0.1238276799434958,2019-08-21T20:41:05Z,40.35544,-70.87396,"(34.5,36]",35.93
EN644,7,7,0.681893419,0.12980976900000002,0.38925730849999995,4.3034383765,0.008471533804198801,0.00418095905548959,0.02743130530787932,0.027902461162785438,2019-08-21T20:42:48Z,40.35494,-70.87402,"(28.5,30]",29.249
EN644,7,9,0,0,0.30549307800000003,3.562644981,0,0.005574612073986134,0,0.07364951855306962,2019-08-21T20:44:37Z,40.3545,-70.874,"(22.5,24]",23.963
EN644,7,12,0,0,0.220743385,2.591056244,0,0,0,0.04477371571359254,2019-08-21T20:46:48Z,40.35402,-70.87402,"(16.5,18]",18.102
EN644,7,16,0,0.015418018548015604,0.1263854426188149,1.3002538033868065,0,0.0017420663454001406,0.021804370935523603,0.002582635622579876,2019-08-21T20:49:27Z,40.35342,-70.87411,"(10.5,12]",11.651
EN644,7,17,0,0.1830268008280562,0,0,0,0,0.2588389840087963,0,2019-08-21T20:51:08Z,40.35278,-70.87436,"(1.5,3]",2.251
EN644,8,2,17.545027805,0,1.1623518874999998,14.5986361,0.13201473594038668,0.004877785918291164,0,0.06714852871347833,2019-08-22T00:09:22Z,40.21734,-70.88524,"(124,126]",126.37
EN644,8,3,9.01312344,0,0.5804368474999999,3.9981206495,0.09636369613887702,0.01254287716646881,0,0.06763277594333145,2019-08-22T00:12:05Z,40.21676,-70.88488,"(79.5,81]",80.55
EN644,8,6,6.254350396286728,0.03580959146635882,0.6080297707275539,5.861261221766892,0.4384018694865392,0.03484132690800289,0.05064240991476449,0.35278138875535586,2019-08-22T00:14:46Z,40.21602,-70.8849,"(58.5,60]",61.224
EN644,8,8,4.008994176117704,0.016412729422081128,0.6097543284241069,5.511661298008196,0.004941727997432673,0.0017420663454001993,0.023211104544267062,0.037338176182136744,2019-08-22T00:16:42Z,40.21558,-70.88498,"(39,40.5]",40.033
EN644,8,10,0.360914306,0,0.37595357799999995,1.7238735825,0.007765572535997722,6.968268628016522e-4,0,0.016094040960692994,2019-08-22T00:18:24Z,40.21502,-70.88518,"(28.5,30]",29.721
EN644,8,13,0,0,0.006159134630546534,0.4376754873989538,0,0.008710331727000711,0,9.636221227781482e-4,2019-08-22T00:20:13Z,40.21456,-70.8852,"(16.5,18]",18.459
EN644,8,15,0,0,0,0.3020801235,0,0,0,0.03147832278266297,2019-08-22T00:22:14Z,40.2142,-70.885,"(9,10.5]",10.162
EN644,8,21,0,0,0,0.38430042799999997,0,0,0,0.04753869131843577,2019-08-22T00:25:03Z,40.21346,-70.88436,"(1.5,3]",4.274
EN644,9,1,16.111104785000002,0,0.9655059445,8.283564601,0.07165505458026715,0.008710331542380026,0,0.14681651309551252,2019-08-22T04:31:06Z,40.12238,-70.78142,"(124,126]",126.479
EN644,9,2,14.0222446,0,0.7967456555,5.3944702025,0.004235767609206634,0.0020904798812982346,0,0.0032008609735036664,2019-08-22T04:33:38Z,40.12119,-70.78108,"(110,111]",111.531
EN644,9,3,12.819196915,0,0.7289951745000001,4.928672616,0.09883455633493995,3.484134314007672e-4,0,0.14595927764518452,2019-08-22T04:36:32Z,40.11993,-70.78068,"(88.5,90]",90.104
EN644,9,5,0,0,0,0.32230114829966355,NA,NA,NA,NA,2019-08-22T04:39:10Z,40.11886,-70.78012,"(73.5,75]",75.493
EN644,9,8,1.884941104348207,0.061672074192062415,0.18723769276861466,1.7346320228712229,NA,NA,NA,NA,2019-08-22T04:44:10Z,40.1169,-70.77968,"(48,49.5]",49.416
EN644,9,13,0,0,0,0.7820534395000001,0,0,0,0.05888375788184578,2019-08-22T04:47:04Z,40.11576,-70.77922,"(30,31.5]",31.26
EN644,9,14,0,0,0,0.43243753549999997,0,0,0,0.14496925107688416,2019-08-22T04:50:15Z,40.11458,-70.77882,"(13.5,15]",15.106
EN644,9,18,0,0.083058358,0,0.33354941250000003,0,0,0.016177436427359245,0.042882736111111215,2019-08-22T04:52:25Z,40.11408,-70.7783,"(3,4.5]",4.688
EN644,12,2,14.511949905,0.0519736435,0.896770002,7.1883342025,1.7359584544504052,0.07246995979024683,0.04677389240207901,0.7634977529052595,2019-08-22T13:04:42Z,40.09194,-70.88892,"(144,146]",146.016
EN644,12,3,13.64735298,0,0.781471002,5.0925042615,0.012001341559417329,0.00418095976259639,0,0.020993050689021703,2019-08-22T13:07:24Z,40.09159,-70.88936,"(110,111]",110.57
EN644,12,5,11.39600648,0,0.6398109055000001,3.970857819,0.0035298063410053185,0.0010452402942024586,0,0.01494959641351704,2019-08-22T13:09:51Z,40.09128,-70.88948,"(84,85.5]",85.603
EN644,12,7,8.6245040945,0,0.49371623200000003,3.097066676,0.01058941690169418,0.004180959762596352,0,0.0019084585750056677,2019-08-22T13:12:35Z,40.09092,-70.89016,"(58.5,60]",59.661
EN644,12,10,3.2369969785873804,0.012931241362851797,0.19684594279226725,1.796160601402331,0.033533154268294216,0.0010452398072400882,0.018287536913664956,0.002225138628322167,2019-08-22T13:15:22Z,40.09042,-70.89142,"(43.5,45]",45.734
EN644,12,13,0,0.0360582691848752,0,0.6064374049034524,0,0,0.05099409331695036,0.01970837070799767,2019-08-22T13:18:05Z,40.09016,-70.8922,"(28.5,30]",30.194
EN644,12,15,0,0.016412729422081128,0,0.552042352276827,0,0,0.023211104544267062,0.01525809345135318,2019-08-22T13:21:36Z,40.08952,-70.89354,"(19.5,21]",20.383
EN644,12,16,0,0.0850477795,0,0.320911267,0,0,0.07666698148337792,0.01662081500658019,2019-08-22T13:23:13Z,40.08902,-70.8945,"(9,10.5]",10.907
EN644,12,18,0.03594167359985988,0.2228152357906771,0,0.10977369729374796,0.05082920225930886,0,0.18287536913664953,0.04752350556265012,2019-08-22T13:25:24Z,40.08856,-70.89554,"(1.5,3]",2.429
EN644,13,2,24.849174585,0.0268571935,1.5471746195,13.23691567,0.023296714779563688,0.00418095905548963,0.008440402013943442,0.014573880882187551,2019-08-22T17:12:00Z,39.93588,-70.88566,"(298,300]",300.369
EN644,13,3,20.319112765,0.3596796835,1.2271176035,8.8216276115,0.02961993231751106,0.006351629795521698,0.035212509853488706,0.0012281617474272967,2019-08-22T17:15:39Z,39.93554,-70.88542,"(200,201]",200.321
EN644,13,5,12.187927045,0.451386909,0.6949008795,4.2727316250000005,0.02715160639215433,0.0038815516595589314,0.016386020199887254,0.018422424090094584,2019-08-22T17:19:48Z,39.9351,-70.8853,"(99,100]",100.464
EN644,13,8,0.9425004445,0.6005344130000001,0.071361455,0.976128119,0.018336147870401255,0.0035286834554366002,0.01952376835763634,0.0024563234948553002,2019-08-22T17:22:41Z,39.93478,-70.88518,"(52.5,54]",53.518
EN644,13,13,0,0.5470385314999999,0,0.534091453,0,0,0.13283135022745682,0.00614080803003145,2019-08-22T17:25:14Z,39.93452,-70.88512,"(25.5,27]",27.054
EN644,13,14,0,0.619270298,0,0.332613051,0,0,0.05438763991976787,0,2019-08-22T17:26:51Z,39.93434,-70.885,"(13.5,15]",15.374
EN644,13,18,0,0.047000088499999995,0,0.3069182965,0,0,0.004571884453682145,0.009504700957219277,2019-08-22T17:28:58Z,39.93416,-70.88492,"(1.5,3]",2.977
EN644,17,1,22.84217149,0.695446461,1.4559233864999999,13.394839955,0.12024281517612465,3.528682041224098e-4,0.02126696193574294,0.02947588052404898,2019-08-23T01:33:43Z,39.76221,-70.87898,"(500,501]",501.479
EN644,17,2,24.875030255,0.8021916995,1.5469965715,13.027055025,0.13963682378256184,0.015526205931128885,0.05787402636887422,0.12834288598917945,2019-08-23T01:39:10Z,39.76102,-70.87866,"(348,350]",349.933
EN644,17,3,16.662809445,0,0.9853370100000001,6.7350105895,0.004231418902503016,0.0031758145442075075,0,0.04366380060475584,2019-08-23T01:43:58Z,39.76006,-70.87814,"(200,201]",200.67
EN644,17,4,7.9711102425,0,0.4259230885,2.6276356025,0.003173563823322586,0.0038815516595589314,0,0.011359688117431462,2019-08-23T01:47:27Z,39.75923,-70.87786,"(88.5,90]",90.155
EN644,17,7,7.052296978499999,0,0.34832374450000003,2.2129571525,0.022567566772903173,0.0014114735235959686,0,0.015619570896303392,2019-08-23T01:49:26Z,39.75874,-70.87766,"(69,70.5]",70.537
EN644,17,10,3.8256043185,0,0.161436578,1.3221746445,0.00881545569332556,0.005998761591399523,0,0.040927561819499934,2019-08-23T01:51:13Z,39.75828,-70.87754,"(51,52.5]",52.769
EN644,17,14,0,0.026131628812192855,0,0.5681455430526651,0,0,0.036955703873102666,0.011437425372055533,2019-08-23T01:53:57Z,39.75778,-70.87726,"(19.5,21]",20.149
EN644,17,18,0,0,0,0.31869729950000003,0,0,0,0.006076132508290174,2019-08-23T01:56:03Z,39.75764,-70.87664,"(1.5,3]",2.325
EN644,22,2,8.577252724,0,0.8837841705,19.27752199,0,0.006351629795521854,0,0.00571871195071084,2019-08-24T02:58:15Z,40.51376,-70.8833,"(69,70.5]",71.123
EN644,22,4,5.692403479499999,0,0.74056223,8.6533051975,0.055713680802060746,0.008468839727362369,0,0.10475450026897551,2019-08-24T03:00:53Z,40.51416,-70.8835,"(43.5,45]",45.311
EN644,22,6,4.9453846084999995,0,0.7053805335000001,8.2197774485,7.052364837502932e-4,3.528682041223313e-4,0,0.033363591083672144,2019-08-24T03:02:56Z,40.51447,-70.88372,"(28.5,30]",30.382
EN644,22,9,0.9210573129999999,0.3914813825,0.36828499049999996,2.3682943635,0.0077576006141466215,0.0028229463400852154,0.0055782190256769325,0.01721991759090163,2019-08-24T03:04:45Z,40.51472,-70.88392,"(19.5,21]",21.28
EN644,22,14,0,0.300020682,0.082839171,0.2333697895,0,0,0.027542458251241155,0.03586112617594908,2019-08-24T03:08:01Z,40.51524,-70.88412,"(13.5,15]",13.092
EN644,22,18,0,0.03155517441472345,0,0.06784633323322085,0,0,0.005578219452543797,0.09594920461570537,2019-08-24T03:10:41Z,40.51578,-70.88436,"(1.5,3]",2.178
EN644,23,2,8.837562371,0,0.964627217,22.07765252,0.03667229574080282,0.004940156271925847,0,0.03687600047653996,2019-08-24T05:21:10Z,40.69754,-70.89791,"(60,61.5]",61.812
EN644,23,3,8.2660779745,0,0.941172753,17.933709874999998,0.04936655174120127,0.005645892680170431,0,0.07446803849291407,2019-08-24T05:22:56Z,40.6976,-70.89837,"(48,49.5]",49.843
EN644,23,5,0,0.4444842145,0.260743777,1.836845736,0,3.528689112290925e-4,0.020569684645921613,0.03965942166887748,2019-08-24T05:26:06Z,40.69784,-70.8992,"(28.5,30]",30.254
EN644,23,10,0,0.5332331425000001,0.1362355045,0.595222149,0,0.003528682748329819,0.035909787850416756,0.028092090938043886,2019-08-24T05:29:08Z,40.69798,-70.90008,"(16.5,18]",17.688
EN644,23,13,0,0.22926806449999998,0.0179651215,0.0874020745,0,0.0028229463400852133,0.007670051602247571,0.06808200795248698,2019-08-24T05:31:58Z,40.69796,-70.90086,"(10.5,12]",12.159
EN644,23,18,0,0.041416166,0,0,0,0,NA,0,2019-08-24T05:34:24Z,40.69798,-70.90155,"(1.5,3]",3.481
EN644,29,2,0,0,0.3103973765,0.40103990300000003,0,0.001411473523596008,0,0.0026318146700236903,2019-08-25T04:26:18Z,41.31823,-70.58519,"(13.5,15]",15.218
EN644,29,4,0,0,0.28120405449999997,0.125383125,0,3.528682041222921e-4,0,0.0023028374827173633,2019-08-25T04:27:49Z,41.31846,-70.58567,"(4.5,6]",6.644
EN644,29,8,0,0.034020421999999995,0.28195260099999997,0.058620682,0,0.007763103319117824,0.0034863871562131475,0.006579536675059275,2019-08-25T04:29:26Z,41.31874,-70.5861,"(1.5,3]",3.694
EN649,1,2,0,0.8487939205,0.177012173,0.492106816,0,0.012407175596984508,0.057967883480368174,0.5249100487725055,2020-02-01T18:11:36Z,41.20438,-70.88474,"(16.5,18]",18.038
EN649,1,7,0,0.83033666799999994,0.180624666,0.0941201725,0,0.0014596678004813292,0.0420351901450065,0.008587485881284499,2020-02-01T18:14:30Z,41.20418,-70.88562,"(9,10.5]",10.126
EN649,1,13,0,1.021620923,0.24281115849999999,0.1022165315,0,0.033937275300530714,0.27322873594254193,0.014312475525998451,2020-02-01T18:17:19Z,41.20414,-70.88638,"(1.5,3]",3.418
EN649,2,2,0,0.796778026522279,0.127469407367859,0.03997577219950295,0,0.047439201233496604,0.1844124471937185,0.0565342792108744,2020-02-01T23:02:00Z,41.3196,-70.57483,"(13.5,15]",14.665
EN649,2,3,0,0.6642213933493488,0.15301489588894815,0.02099993096556168,0,0.04123561337988552,0.030170418750442855,0.029698387180396052,2020-02-01T23:04:33Z,41.31972,-70.57532,"(7.5,9]",8.079
EN649,2,6,0,0.787189843,0.123340844,0.054144400499999995,0,0.013866843397465847,0.10576596207223983,0.022184337524916994,2020-02-01T23:07:03Z,41.31984,-70.57584,"(1.5,3]",3.083
EN649,5,1,2.2749109195,0.8090029599999999,0.487428564,1.6157296285,0.0053853528226813436,0.01058259119993625,0.13119047287926763,0.03220307046382658,2020-02-02T08:39:12Z,41.02958,-70.88426,"(40.5,42]",42.357
EN649,5,3,2.2264221365,0.907521543,0.4469170315,1.580308058,0.009334612077859135,0.023354684100594506,0.05762889012550632,0.040790556345111,2020-02-02T08:41:48Z,41.0297,-70.88455,"(31.5,33]",33.828
EN649,5,7,2.2469854424999998,0.786231025,0.45027149,1.438115754,0.014719964193433325,0.007663255598973553,0.04203519014500642,0.010018732938909562,2020-02-02T08:45:14Z,41.0299,-70.8849,"(13.5,15]",15.259
EN649,5,12,2.206112699,0.77760166,0.3968581955,1.457344607,7.180471373051957e-4,0.04743920068721606,0.025763503454782816,0.011449980703641545,2020-02-02T08:48:38Z,41.03008,-70.88532,"(1.5,3]",3.499
EN649,6,1,1.743565249,1.46363617,0.40743764000000005,2.314293597,0.012924847057277646,0.012772092193551455,0.08339239358028913,0.019679654290189745,2020-02-02T12:13:44Z,40.86306,-70.88556,"(48,49.5]",49.763
EN649,6,3,0.1249030435,1.2685166415,0.2549388145,1.267080172,0.012924847764384406,0.011677341696743851,0.02847545100078447,0.10018733080330947,2020-02-02T12:16:31Z,40.86302,-70.88566,"(28.5,30]",29.919
EN649,6,6,0.1167792685,1.1328438485,0.274033422,1.274164486,0.005744376391333745,0.013866843397465837,0.026441490871613356,0.01717497034835532,2020-02-02T12:19:25Z,40.86286,-70.88576,"(13.5,15]",14.556
EN649,6,9,0.109924833,1.073034986,0.262679872,1.2617669365,0.002513164980567734,0.00802817219554052,NA,0.01967965358308275,2020-02-02T12:22:28Z,40.86257,-70.88594,"(1.5,3]",4.24
EN649,7,1,7.1499376345000005,0.763816077,0.44691703149999995,5.955378013000001,0.040210636153549854,0.037951360691194196,0.0155936999804999,0.0035781187047230355,2020-02-02T22:29:28Z,40.22405,-70.88358,"(122,123]",123.083
EN649,7,3,6.6292544185,0.771007214,0.4822678595,4.886405623,0.025490671253010005,0.006933421698732938,NA,0.08408579521784322,2020-02-02T22:32:37Z,40.22384,-70.88471,"(105,106]",106.839
EN649,7,6,6.4452001370000005,0.6650577895,0.5227793915000001,4.703984536,0.01148875278266757,0.03284252409661637,0.16610679974374787,0.031487446581460354,2020-02-02T22:35:49Z,40.22352,-70.88598,"(94.5,96]",95.137
EN649,7,8,6.404073524999999,0.661701926,0.5720641215,4.527129695999999,7.180471373048817e-4,0.001094750496807621,0.037967268472450515,0.04687335757745494,2020-02-02T22:38:46Z,40.22326,-70.88726,"(69,70.5]",70.603
EN649,7,11,6.390872391,0.6775224275,0.653861292,4.458563656,0.015078988469192605,0.003649168794096552,0.09017226279884677,0.01502809940836458,2020-02-02T22:42:19Z,40.22292,-70.88848,"(49.5,51]",50.022
EN649,7,13,6.247436985,0.6391696950000001,0.6112854775000001,4.620490835,0.020464341998980787,0.06240079528859628,0.06440875863695711,0.40862118238372963,2020-02-02T22:45:52Z,40.22252,-70.88964,"(25.5,27]",26.977
EN649,7,16,6.1664531015,0.758542576,0.6621184200000001,4.2480583240000005,0.048109153249691755,0.015326511197947186,0.12068167534301602,0.026478080112006124,2020-02-02T22:49:18Z,40.22216,-70.89086,"(4.5,6]",5.362
EN649,8,1,9.2521026325,0.595763698,0.543856035,4.468527138,0.030161738039355287,0.036761133808363614,0.17906588703269086,0.005012596533231033,2020-02-03T00:59:16Z,40.13086,-70.7909,"(124,126]",126.95
EN649,8,2,6.884391732999999,0.6554696065000001,0.46704378,4.2900581859999996,7.180471373048817e-4,0.03430219118999089,0.04949304607328776,0.021468713642551263,2020-02-03T01:03:09Z,40.12972,-70.79266,"(106,108]",108.87
EN649,8,4,7.0867245085,0.605247804,0.55374362,4.854779220999999,0.003949258548070952,0.012407175596984487,0.024068535973366716,0.03005619881672853,2020-02-03T01:08:04Z,40.12854,-70.79532,"(85.5,87]",88.404
EN649,8,6,7.3169827615,0.6021316445,0.6228970635,5.174585399,0.025131647684356623,0.035761859697578995,0.004067920965449062,0.0014312477647318244,2020-02-03T01:11:28Z,40.12788,-70.79664,"(70.5,72]",70.65
EN649,8,10,8.431992311999998,0.6265192205,0.756039568,5.7933079095,0.07829740355070075,0.028468722879761467,0.01143768482382339,0.0649196383366172,2020-02-03T01:15:01Z,40.12698,-70.79812,"(49.5,51]",50.437
EN649,8,12,5.9110373595,0.7453351935,0.584739876,4.7855014145,0.04129285459687402,0.014633072790840961,0.008917624137925562,0.01790212997074952,2020-02-03T01:17:25Z,40.12651,-70.79902,"(27,28.5]",28.986
EN649,8,16,5.82750438,0.6951417234999999,0.5784306415,4.890315592,0.005745092690503044,0.004282850314231396,0.048511873188994636,0.12746316171478211,2020-02-03T01:19:15Z,40.12593,-70.79962,"(15,16.5]",16.752
EN649,8,18,5.8930104855,0.6900971535,0.6102291845,4.789552204,0.012208322320872074,0.004996659053490074,0.007134098603233641,7.160856230936073e-4,2020-02-03T01:21:16Z,40.12543,-70.80052,"(1.5,3]",3.067
EN649,11,1,7.4189472805,0.5685230205,0.4492175135,3.4401329604999997,0.022980371469119014,0.0014276167714105175,0.054932562568301056,0.014321703269492966,2020-02-03T08:52:40Z,40.09454,-70.89618,"(140,141]",141.949
EN649,11,3,6.334541948,0.6351113425,0.35685031749999996,2.925935872,0.0017953412890056482,0.014989977160470262,0.17050496856738914,0.028285364434545653,2020-02-03T08:56:17Z,40.09417,-70.89837,"(122,123]",122.834
EN649,11,5,6.4622534635,0.7133021749999999,0.3311086395,2.9930270720000003,0.004308819517877283,0.06424275895611256,0.03139003555128442,0.0021482554550687127,2020-02-03T08:59:25Z,40.09384,-70.90026,"(99,100]",100.691
EN649,11,7,5.8371525665,0.6066095225,0.38284436450000003,3.3365846545,0.030879874272114433,0.006781180194529892,0.08881953358531146,0.00823497900872742,2020-02-03T09:02:16Z,40.09352,-70.90212,"(79.5,81]",80.489
EN649,11,9,6.603421659,0.6240132890000001,0.5027198245,4.435108125,0.14793614173020186,0.03283518715665476,0.16337086854994187,0.06946026159950296,2020-02-03T09:05:18Z,40.09322,-70.90402,"(52.5,54]",54.288
EN649,11,11,6.9644669375,0.6083751225,0.5796924880000001,5.001205954,0.15009055113558678,0.008208796965940448,0.0627800718096756,0.01074127727534325,2020-02-03T09:08:15Z,40.09288,-70.90604,"(27,28.5]",28.749
EN649,11,13,5.8503553475,0.805113346,0.6021533645,4.7500570065,0.02226223523635924,0.004996659053490074,0.21830343182534978,0.012173447814424254,2020-02-03T09:10:51Z,40.0925,-70.90791,"(13.5,15]",15.232
EN649,11,15,5.8391837634999995,0.557929424,0.5930680665,4.7308157565,0.02082596135662664,0.007851892596311109,0.035670495137488725,0.005012595826124193,2020-02-03T09:13:21Z,40.0922,-70.90956,"(3,4.5]",4.318
EN649,12,1,23.35241876,0.572810905,1.503364455,14.092949755,0.0010772064704595529,0.005353563423119492,0.08382566477517986,0.11851209354742658,2020-02-03T17:13:45Z,39.93978,-70.88768,"(435,436]",436.981
