Count	Criuse	Day	Month	Year	LAT	LONG	Temp D	ayLengh	Irr	Pb_opt	Depth	%Irr	O.D.	Chl	Pb	PP	IPP
7163											47	1	4.61	0.58	0.18	1.27	
7164																	
7165	marmap	19	9	1979	40.4	-70.1N	D	12.16	37.1	5.16	0	100	0	1.05	3.35	42.8	1081.2
7166	marmap	19	9	1979	40.4	-70.1N	D	12.16	37.1	5.16	1.53	69	0.37	1.05	4.85	61.9	
7167	marmap	19	9	1979	40.4	-70.1N	D	12.16	37.1	5.16	3.2	46	0.78	1.1	5.16	69	
7168	marmap	19	9	1979	40.4	-70.1N	D	12.16	37.1	5.16	5.72	25	1.39	1.3	4.67	73.8	
7169	marmap	19	9	1979	40.4	-70.1N	D	12.16	37.1	5.16	9.5	10	2.3	1.4	3.66	62.3	
7170	marmap	19	9	1979	40.4	-70.1N	D	12.16	37.1	5.16	14.47	3	3.51	2.38	1.96	56.7	
7171	marmap	19	9	1979	40.4	-70.1N	D	12.16	37.1	5.16	19	1	4.61	3.07	0.36	13.5	
7172																	
7173	marmap	20	9	1979	41.1	-71.1N	D	12.12	44	6.21	0	100	0	0.7	1.89	16	720.7
7174											1.85	69	0.37	0.94	3.55	40.4	
7175											3.88	46	0.78	0.84	5.03	51.2	
7176											6.92	25	1.39	0.73	6.21	54.9	
7177											11.5	10	2.3	0.99	3.15	37.8	
7178											17.51	3	3.51	1.32	0.92	14.7	
7179											23	1	4.61	0.94	0.12	1.4	
7180																	
7181	marmap	21	9	1979	40.2	-73.1N	D	12.07	7.78	8.92	0	100	0	1.04	8.92	112	791.5
7182											1.85	69	0.37	1.24	7.28	109	
7183											3.88	46	0.78	0.98	6.96	82.3	
7184											6.92	25	1.39	0.78	4.98	46.9	
7185											11.5	10	2.3	1.24	0.9	13.5	
7186											17.51	3	3.51	0.71	0.31	2.67	
7187											23	1	4.61	1.14	0.06	0.78	
7188																	
7189	marmap	21	9	1979	40.2	-73.4N	D	12.07	7.78	5.99	0	100	0	0.59	5.2	37	422.8
7190											2.42	69	0.37	0.47	5.99	34	
7191											5.06	46	0.78	0.56	4.81	32.5	
7192											9.03	25	1.39	0.42	4.46	22.6	
7193											15	10	2.3	0.43	1.37	7.11	
7194											22.84	3	3.51	0.77	0.31	2.89	
7195											30	1	4.61	0.5	0.07	0.41	
7196																	
7197	marmap	22	9	1979	39.5	-73N	D	12.03	14.3	7.63	0	100	0	0.69	5.58	46.3	837.4
7198											2.74	69	0.37	0.71	7.63	65.2	
7199											5.73	46	0.78	0.73	7.06	62	
7200											10.24	25	1.39	0.62	4.38	32.7	
7201											17	10	2.3	1.31	1.05	16.5	
7202											25.89	3	3.51	0.37	1	4.44	
7203											34	1	4.61	0.34	0.22	0.89	
7204																	
7205	marmap	24	9	1979	38.5	-75.1N	D	11.95	35	8.73	0	100	0	9.64	3.74	431	2351.7
7206											0.4	69	0.37	9.64	6.49	748	
7207											0.84	46	0.78	9.64	7.27	838	
7208											1.51	25	1.39	8.77	8.73	915	
7209											2.5	10	2.3	8.77	4.61	483	
7210											3.81	3	3.51	8.57	1.27	130	
7211											5	1	4.61	8.57	0.18	18.8	
7212																	
7213	marmap	24	9	1979	38.5	-75.1N	D	11.95	35	6.69	0	100	0	7.07	2.38	201	2094.4
7214											0.56	69	0.37	7.07	6.55	553	
7215											1.18	46	0.78	7.07	6.69	565	
7216											2.11	25	1.39	7.07	5.74	485	
7217											3.5	10	2.3	5.88	4.98	350	
7218											5.33	3	3.51	5.84	1.14	79.3	
7219											7	1	4.61	7.23	0.14	12.1	
7220																	
7221	marmap	25	9	1979	38.4	-74.4N	D	11.9	26.3	7.16	0	100	0	2.86	1.49	50.7	1569.9
7222											1.21	69	0.37	2.86	5.17	176	
7223											2.53	46	0.78	3.09	5.3	195	
7224											4.52	25	1.39	2.56	7.16	218	
7225											7.5	10	2.3	2.94	2.8	97.8	
7226											11.42	3	3.51	3.05	0.74	26.9	
7227											15	1	4.61	2.77	0.24	7.77	
7228																	
7229	marmap	26	9	1979	37.5	-74.1N	D	11.9	30	10.95	0	100	0	0.38	2.5	11.3	872
7230											3.79	69	0.37	0.34	8.9	36	
7231											7.93	46	0.78	0.26	10.6	32.8	
7232											14.15	25	1.39	0.33	10.95	43	
7233											23.5	10	2.3	0.32	2.78	10.6	
7234											35.79	3	3.51	0.52	1.05	6.52	
7235											47	1	4.61	0.45	0.4	2.12	
7236																	
7237	marmap	26	9	1979	38.2	-74.1N	D	11.86	30	6.45	0	100	0	0.36	1.36	5.8	526.8
7238											2.82	69	0.37	0.37	5.63	24.7	
7239											5.9	46	0.78	0.36	5.71	24.4	
7240											10.54	25	1.39	0.31	6.45	23.7	
7241											17.5	10	2.3	0.26	5.29	16.3	
7242											26.65	3	3.51	0.47	1.47	8.22	
7243											35	1	4.61	2.01	0.11	2.61	
7244																	
7245	marmap	27	9	1979	39.2	-73N	D	11.82	25.2	6.32	0	100	0	0.36	2.91	12.4	634.6
7246											2.98	69	0.37	0.31	6.3	23.1	
7247											6.24	46	0.78	0.43	4.74	24.1	
7248											11.14	25	1.39	0.38	6.32	28.4	
7249											18.5	10	2.3	0.52	3.32	20.4	
7250											28.17	3	3.51	0.74	1.14	10	
7251											37	1	4.61	0.36	0.29	1.23	
7252																	
7253	marmap	27	9	1979	39.5	-72.1N	D	11.82	25.2	8.4	0	100	0	0.28	6.28	20.8	679.4
7254											3.3	69	0.37	0.32	7.48	28.3	
7255											6.91	46	0.78	0.3	8.4	29.8	
7256											12.34	25	1.39	0.3	8.4	29.8	
7257											20.5	10	2.3	0.25	4.87	14.4	
7258											31.22	3	3.51	0.48	1.15	6.52	
7259											41	1	4.61	0.49	0.26	1.51	
7260																	
7261	marmap	12	9	1979	42.2	-68N	D	12.5	41.2	9.45	0	100	0	1.73	0.81	17.5	1556
7262											2.09	69	0.37	1.73	2.52	54.5	
7263											4.38	46	0.78	1.95	4.35	106	
7264											7.83	25	1.39	1.05	9.45	124	
7265											13	10	2.3	1.41	4.33	76.4	
7266											19.8	3	3.51	2	0.65	16.3	
7267											26	1	4.61	0.84	0.52	5.48	
7268																	
7269	marmap	13	9	1979	40.3	-67N	D	12.5	40.8	11.57	0	100	0	0.08	4.86	4.86	533.8
7270											4.27	69	0.37	0.11	6.76	9.3	
7271											8.94	46	0.78	0.13	6.22	10.1	
7272											15.95	25	1.39	0.13	8.55	13.9	
7273											26.5	10	2.3	0.05	11.57	7.23	
7274											40.36	3	3.51	0.27	4.12	13.9	
7275											53	1	4.61	0.68	0.53	4.5	
7276																	
7277	marmap	13	9	1979	40.2	-68.5N	D	12.42	40.8	49.65	0	100	0	0.27	5.01	16.8	988.3
7278											3.79	69	0.37	0.29	7.8	28.1	
7279											7.93	46	0.78	0.16	10.17	20.2	
7280											14.15	25	1.39	0.15	7.3	13.6	
7281											23.5	10	2.3	0.06	49.65	37	
7282											35.79	3	3.51	1.94	0.77	18.6	
7283											47	1	4.61	0.35	0.65	2.81	
7284																	
7285	marmap	14	9	1979	40.2	-68.1N	D	12.38	37	7.1	0	100	0	0.14	3.83	6.63	830.8
7286											4.83	69	0.37	0.15	6.14	11.4	
7287											10.12	46	0.78	0.19	5.06	11.9	
7288											18.06	25	1.39	0.14	7.1	12.3	
7289											30	10	2.3	1.66	0.85	17.5	
7290											45.69	3	3.51	0.91	1.58	17.8	
7291											60	1	4.61	0.74	0.72	6.63	
7292																	
7293	marmap	15	9	1979	41.3	-69N	D	12.35	38.5	16.26	0	100	0	0.11	9.05	12.3	1119.4
7294											3.3	69	0.37	0.13	16.26	26.1	
7295											6.91	46	0.78	0.32	9.19	36.3	
7296											12.34	25	1.39	0.26	14.2	45.6	
7297											20.5	10	2.3	0.44	8.98	48.8	
7298											31.22	3	3.51	0.06	9.23	6.84	
7299											41	1	4.61	0.07	1.02	0.88	
7300																	
7301	marmap	15	9	1979	41.4	-68.2N	D	12.35	38.5	5.86	0	100	0	2.9	2.63	94.1	2534.7
7302											1.69	69	0.37	2.9	3.71	133	
7303											3.54	46	0.78	2.72	5.86	197	
7304											6.32	25	1.39	3.47	4.92	211	
7305											10.5	10	2.3	2.58	4.61	147	
7306											15.99	3	3.51	3.71	1.13	51.8	
7307											21	1	4.61	4.45	0.34	18.7	
7308																	
7309	marmap	16	9	1979	42.5	-68.1N	D	12.32	39.3	5.65	0	100	0	0.81	1.97	19.7	1051.9
7310											2.26	69	0.37	0.81	4.23	42.2	
7311											4.72	46	0.78	0.99	5.2	63.4	
7312											8.43	25	1.39	0.82	5.65	57.1	
7313											14	10	2.3	1.16	3.5	50	
7314											21.32	3	3.51	1.21	1.27	18.9	
7315											28	1	4.61	0.64	0.56	4.45	
7316																	
7317	marmap	16	9	1979	42.3	-69N	D	12.32	39.3	6.71	0	100	0	1.17	2.63	37.9	2288.2
7318											2.42	69	0.37	1.17	4.52	65.1	
7319											5.06	46	0.78	1.46	5.95	107	
7320											9.03	25	1.39	2.02	6.71	167	
7321											15	10	2.3	1.87	5.08	117	
7322											22.84	3	3.51	0.4	2.07	10.2	
7323											30	1	4.61	0.64	0.33	2.59	
7324																	
7325	marmap	17	9	1979	40.3	-70N	D	12.25	38.3	25.12	0	100	0	0.19	24.23	56.4	1174.8
7326	marmap	17	9	1979	40.3	-70N	D	12.25	38.3	25.12	2.09	69	0.37	0.22	25.12	67.7	
7327	marmap	17	9	1979	40.3	-70N	D	12.25	38.3	25.12	4.38	46	0.78	0.97	5.6	66.6	
7328	marmap	17	9	1979	40.3	-70N	D	12.25	38.3	25.12	7.83	25	1.39	0.71	8.82	76.7	
7329	marmap	17	9	1979	40.3	-70N	D	12.25	38.3	25.12	13	10	2.3	0.81	4.13	41	
7330	marmap	17	9	1979	40.3	-70N	D	12.25	38.3	25.12	19.8	3	3.51	1.67	1.36	27.8	
7331	marmap	17	9	1979	40.3	-70N	D	12.25	38.3	25.12	26	1	4.61	1.15	0.46	6.42	
7332																	
7333	marmap	17	9	1979	40.3	-70.4N	D	12.25	38.3	5.38	0	100	0	0.54	4.35	28.8	908.9
7334	marmap	17	9	1979	40.3	-70.4N	D	12.25	38.3	5.38	2.01	69	0.37	0.54	5.05	33.4	
7335	marmap	17	9	1979	40.3	-70.4N	D	12.25	38.3	5.38	4.22	46	0.78	0.92	4.24	47.8	
7336	marmap	17	9	1979	40.3	-70.4N	D	12.25	38.3	5.38	7.53	25	1.39	0.74	5.38	48.8	
7337	marmap	17	9	1979	40.3	-70.4N	D	12.25	38.3	5.38	12.5	10	2.3	1.34	3.17	52.1	
7338	marmap	17	9	1979	40.3	-70.4N	D	12.25	38.3	5.38	19.04	3	3.51	2.28	0.86	24	
7339	marmap	17	9	1979	40.3	-70.4N	D	12.25	38.3	5.38	25	1	4.61	2.25	0.31	8.66	
7340																	
7341	marmap	18	9	1979	40.3	-72.4N	D	12.21	37.8	47.74	0	100	0	0.11	20.03	26.9	893.1
7342											2.66	69	0.37	0.11	27.4	36.8	
7343											5.56	46	0.78	0.1	37.92	46.3	
7344											9.93	25	1.39	0.07	47.74	40.8	
7345											16.5	10	2.3	0.07	35.69	30.5	
7346											25.13	3	3.51	0.24	5.08	14.9	
7347											33	1	4.61	0.23	0.8	2.25	
7348																	
7349	marmap	18	9	1979	40.1	-73.2N	D	12.2	37.8	16.61	0	100	0	0.24	7.86	23	740
7350											2.26	69	0.37	0.24	14.11	41.3	
7351											4.72	46	0.78	0.22	16.51	44.3	
7352											8.43	25	1.39	0.26	16.61	52.7	
7353											14	10	2.3	0.3	8.28	30.3	
7354											21.32	3	3.51	0.25	1.63	4.97	
7355											28	1	4.61	0.48	0.27	1.58	
7356																	
7357	marmap	19	9	1979	39.1	-72.1N	D	12.2	26.3	33.69	0	100	0	0.07	19.09	16.3	1263.9
7358											5.32	69	0.37	0.11	15.72	21.1	
7359											11.13	46	0.78	0.09	19.49	21.4	
7360											19.87	25	1.39	0.08	20.29	19.8	
7361											33	10	2.3	0.41	7.72	38.6	
7362											50.25	3	3.51	0.02	33.69	8.22	
7363											66	1	4.61	0.27	0.34	1.12	
7364																	
7365	marmap	29	9	1979	43	-68N	D	11.69	4.51	3.42	0	100	0	0.84	3.42	33.6	337.2
7366											2.01	69	0.37	0.84	2.93	28.8	
7367											4.22	46	0.78	1	2.72	31.8	
7368											7.53	25	1.39	1.91	0.93	20.7	
7369											12.5	10	2.3	1.63	0.42	7.93	
7370											19.04	3	3.51	0.77	0.34	3.09	
7371											25	1	4.61	0.77	0.16	1.44	
7372																	
7373	marmap	29	9	1979	42.2	-68N	D	11.7	4.51	28.69	0	100	0	0.17	28.66	57	811.6
7374											3.22	69	0.37	0.17	21.67	43.1	
7375											6.74	46	0.78	0.14	28.69	47	
7376											12.04	25	1.39	0.16	16.61	31.1	
7377											20	10	2.3	0.18	7.36	15.5	
7378											30.46	3	3.51	0.31	0.45	1.63	
7379											40	1	4.61	0.32	0.11	0.43	
7380																	
7381	marmap	30	9	1979	40.3	-67N	D	11.68	15.7	4.11	0	100	0	0.21	2.08	5.1	458.5
7382											7.17	69	0.37	0.21	2.25	5.51	
7383											15.01	46	0.78	0.17	4.11	8.16	
7384											26.79	25	1.39	0.16	4.08	7.63	
7385											44.5	10	2.3	0.31	1.28	4.63	
7386											67.77	3	3.51	0.4	0.92	4.31	
7387											89	1	4.61	0.19	0.66	1.46	
7388																	
7389	marmap	1	10	1979	41.4	-68.1N	D	11.62	16.4	5.79	0	100	0	1.4	4.3	69.9	1317.6
7390											2.18	69	0.37	1.4	5.05	82.1	
7391											4.55	46	0.78	1.38	5.79	92.8	
7392											8.13	25	1.39	1.84	3.62	77.4	
7393											13.5	10	2.3	1.36	3.21	50.8	
7394											20.56	3	3.51	1.73	0.75	15	
7395											27	1	4.61	1.78	0.23	4.73	
7396																	
7397	marmap	1	10	1979	42.1	-68.1N	D	11.61	16.4	10.49	0	100	0	0.82	9.03	86	1797
7398											2.98	69	0.37	0.82	10.49	99.9	
7399											6.24	46	0.78	0.96	9.33	104	
7400											11.14	25	1.39	0.98	7.09	80.7	
7401											18.5	10	2.3	1.3	3.07	46.3	
7402											28.17	3	3.51	0.45	0.82	4.29	
7403											37	1	4.61	0.31	0.26	0.95	
7404																	
7405	marmap	2	10	1979	42.3	-69.1N	D	11.56	18.2	9.29	0	100	0	0.49	7.38	41.8	1136.8
7406											3.14	69	0.37	0.49	9.29	52.6	
7407											6.58	46	0.78	0.56	9.28	60.1	
7408											11.74	25	1.39	0.67	6.75	52.3	
7409											19.5	10	2.3	0.35	6.82	27.6	
7410											29.7	3	3.51	0.34	1.32	5.18	
7411											39	1	4.61	0.18	0.37	0.77	
7412																	
7413	marmap	2	10	1979	42	-69.1N	D	11.56	18.2	9.89	0	100	0	0.57	7.18	47.3	1168.3
7414											2.82	69	0.37	0.57	9.89	65.2	
7415											5.9	46	0.78	0.56	9.38	60.7	
7416											10.54	25	1.39	0.73	7.47	63	
7417											17.5	10	2.3	1.34	1.96	30.3	
7418											26.65	3	3.51	0.71	0.89	7.28	
7419											35	1	4.61	0.2	0.19	0.44	
7420																	
7421	marmap	3	10	1979	40.1	-69	21.66	11.55	15.4	9.03	0	100	0	0.14	8.23	13.3	567
7422											4.75	69	0.37	0.14	9.03	14.6	
7423											9.95	46	0.78	0.19	7.38	16.2	
7424											17.76	25	1.39	0.21	5.61	13.6	
7425											29.5	10	2.3	0.42	2.64	12.8	
7426											44.92	3	3.51	0.27	1.02	3.19	
7427											59	1	4.61	0.12	0.36	0.5	
7428																	
7429	marmap	3	10	1979	40.2	-69.4	21.66	11.55	15.4	14.55	0	100	0	0.15	14.55	25.2	857.6
7430											4.27	69	0.37	0.15	14.31	24.8	
7431											8.94	46	0.78	0.19	8.66	19	
7432											15.95	25	1.39	0.24	7.97	22.1	
7433											26.5	10	2.3	0.62	3.46	24.8	
7434											40.36	3	3.51	0.51	1.04	6.11	
7435											53	1	4.61	0.09	0.66	0.69	
7436																	
7437	marmap	4	10	1979	40.4	-71.1	22.11	11.5	27	12.25	0	100	0	0.9	4.03	41.7	1293.1
7438											1.85	69	0.37	0.9	6.66	68.9	
7439											3.88	46	0.78	0.91	7.74	81	
7440											6.92	25	1.39	0.66	12.25	93	
7441											11.5	10	2.3	0.94	6.94	75	
7442											17.51	3	3.51	1.44	1.47	24.4	
7443											23	1	4.61	1.04	0.72	8.62	
7444																	
7445	marmap	4	10	1979	40.1	-70.5	22.11	11.5	27	7.84	0	100	0	0.49	4.72	26.6	1504.2
7446	marmap	4	10	1979	40.1	-70.5	22.11	11.5	27	7.84	3.71	69	0.37	0.49	7.84	44.2	
7447	marmap	4	10	1979	40.1	-70.5	22.11	11.5	27	7.84	7.76	46	0.78	0.64	6.48	47.7	
7448	marmap	4	10	1979	40.1	-70.5	22.11	11.5	27	7.84	13.85	25	1.39	0.81	4.99	46.5	
7449	marmap	4	10	1979	40.1	-70.5	22.11	11.5	27	7.84	23	10	2.3	0.66	6.36	48.3	
7450	marmap	4	10	1979	40.1	-70.5	22.11	11.5	27	7.84	35.03	3	3.51	0.72	1.7	14.1	
7451	marmap	4	10	1979	40.1	-70.5	22.11	11.5	27	7.84	46	1	4.61	0.24	0.89	2.47	
7452																	
7453	marmap	5	10	1979	39.1	-72.1	20.37	11.48	10.9	10.07	0	100	0	0.17	7.43	14.5	451.1
7454											4.11	69	0.37	0.17	8.86	17.3	
7455											8.6	46	0.78	0.18	10.07	20.8	
7456											15.35	25	1.39	0.24	5.7	15.7	
7457											25.5	10	2.3	0.15	3.05	5.26	
7458											38.83	3	3.51	0.15	1.23	2.12	
7459											51	1	4.61	0.22	0.55	1.4	
7460																	
7461	marmap	5	10	1979	39.3	-72.4	20.37	11.48	10.9	25.4	0	100	0	0.19	25.4	55.4	754.2
7462											3.38	69	0.37	0.19	23.47	51.2	
7463											7.08	46	0.78	0.28	13.16	42.3	
7464											12.64	25	1.39	0.16	13.61	25	
7465											21	10	2.3	0.3	2.13	7.35	
7466											31.98	3	3.51	0.42	0.67	3.25	
7467											42	1	4.61	0.19	0.38	0.83	
7468																	
7469	marmap	6	10	1979	40.2	-72.5	18.76	11.42	29.8	15.43	0	100	0	0.76	6.86	59.5	1513.2
7470											2.66	69	0.37	0.76	9.46	82.1	
7471											5.56	46	0.78	0.55	15.43	96.9	
7472											9.93	25	1.39	0.66	9.79	73.8	
7473											16.5	10	2.3	0.43	9.29	45.6	
7474											25.13	3	3.51	0.83	1.24	11.8	
7475											33	1	4.61	0.25	0.53	1.5	
7476																	
7477	marmap	9	10	1979	40.5	-70.3	17.37	11.28	8.7	7.63	0	100	0	1.36	7.63	117	1020.2
7478	marmap	9	10	1979	40.5	-70.3	17.37	11.28	8.7	7.63	1.93	69	0.37	1.36	7.11	109	
7479	marmap	9	10	1979	40.5	-70.3	17.37	11.28	8.7	7.63	4.05	46	0.78	1.34	5.72	86.5	
7480	marmap	9	10	1979	40.5	-70.3	17.37	11.28	8.7	7.63	7.22	25	1.39	1.32	4.78	71.2	
7481	marmap	9	10	1979	40.5	-70.3	17.37	11.28	8.7	7.63	12	10	2.3	1.13	2.01	25.6	
7482	marmap	9	10	1979	40.5	-70.3	17.37	11.28	8.7	7.63	18.27	3	3.51	1.56	0.27	4.76	
7483	marmap	9	10	1979	40.5	-70.3	17.37	11.28	8.7	7.63	24	1	4.61	1.59	0.09	1.6	
7484																	
7485	marmap	9	10	1979	40.5	-70.3	17.37	11.28	8.7	7.63	0	100	0	1.36	7.63	117	1020.2
7486	marmap	9	10	1979	40.5	-70.3	17.37	11.28	8.7	7.63	1.93	69	0.37	1.36	7.11	109	
7487	marmap	9	10	1979	40.5	-70.3	17.37	11.28	8.7	7.63	4.05	46	0.78	1.34	5.72	86.5	
7488	marmap	9	10	1979	40.5	-70.3	17.37	11.28	8.7	7.63	7.22	25	1.39	1.32	4.78	71.2	
7489	marmap	9	10	1979	40.5	-70.3	17.37	11.28	8.7	7.63	12	10	2.3	1.13	2.01	25.6	
7490	marmap	9	10	1979	40.5	-70.3	17.37	11.28	8.7	7.63	18.27	3	3.51	1.56	0.27	4.76	
7491	marmap	9	10	1979	40.5	-70.3	17.37	11.28	8.7	7.63	24	1	4.61	1.59	0.09	1.6	
7492																	
7493	marmap	9	10	1979	40.5	-70.2	17.37	11.28	8.7	5.58	0	100	0	1.88	3.83	81.3	899.2
7494	marmap	9	10	1979	40.5	-70.2	17.37	11.28	8.7	5.58	1.85	69	0.37	1.88	4.69	99.4	
7495	marmap	9	10	1979	40.5	-70.2	17.37	11.28	8.7	5.58	3.88	46	0.78	1.31	5.58	82.4	
7496	marmap	9	10	1979	40.5	-70.2	17.37	11.28	8.7	5.58	6.92	25	1.39	1.55	3.76	65.8	
7497	marmap	9	10	1979	40.5	-70.2	17.37	11.28	8.7	5.58	11.5	10	2.3	2.06	1.15	26.8	
7498	marmap	9	10	1979	40.5	-70.2	17.37	11.28	8.7	5.58	17.51	3	3.51	1.38	0.28	4.41	
7499	marmap	9	10	1979	40.5	-70.2	17.37	11.28	8.7	5.58	23	1	4.61	1.49	0.09	1.53	
7500																	
7501	marmap	9	10	1979	40.5	-70.2	17.37	11.28	8.7	5.58	0	100	0	1.88	3.83	81.3	899.2
7502	marmap	9	10	1979	40.5	-70.2	17.37	11.28	8.7	5.58	1.85	69	0.37	1.88	4.69	99.4	
7503	marmap	9	10	1979	40.5	-70.2	17.37	11.28	8.7	5.58	3.88	46	0.78	1.31	5.58	82.4	
7504	marmap	9	10	1979	40.5	-70.2	17.37	11.28	8.7	5.58	6.92	25	1.39	1.55	3.76	65.8	
7505	marmap	9	10	1979	40.5	-70.2	17.37	11.28	8.7	5.58	11.5	10	2.3	2.06	1.15	26.8	
7506	marmap	9	10	1979	40.5	-70.2	17.37	11.28	8.7	5.58	17.51	3	3.51	1.38	0.28	4.41	
7507	marmap	9	10	1979	40.5	-70.2	17.37	11.28	8.7	5.58	23	1	4.61	1.49	0.09	1.53	
7508																	
7509	marmap	4	10	1979	35.1	-75.1	23.52	11.59	37.2	7.51	0	100	0	0.56	3.85	25	569.8
7510											1.37	69	0.37	0.56	7.44	48.3	
7511											2.87	46	0.78	0.68	7.51	59.2	
7512											5.12	25	1.39	0.8	5.59	51.8	
7513											8.5	10	2.3	0.57	6.43	42.5	
7514											12.94	3	3.51	0.55	1.99	12.7	
7515											17	1	4.61	0.76	0.35	3.11	
7516																	
7517	marmap	4	10	1979	35.4	-75.2	21.82	11.58	37.2	17.68	0	100	0	1.27	11.42	168	2081.1
7518											1.45	69	0.37	1.27	17.68	260	
7519											3.04	46	0.78	1.41	14.33	234	
7520											5.42	25	1.39	1.71	9.39	186	
7521											9	10	2.3	1.64	5.23	99.4	
7522											13.71	3	3.51	1.49	1.57	27.1	
7523											18	1	4.61	1.73	0.28	5.51	
7524																	
7525	marmap	5	10	1979	36.4	-75.2	20.79	11.53	16.7	9.51	0	100	0	0.66	6.7	51	1101.9
7526											1.77	69	0.37	0.52	9.51	57	
7527											3.71	46	0.78	0.68	6.45	50.6	
7528											6.62	25	1.39	0.86	4.27	42.3	
7529											11	10	2.3	3.05	2.84	100	
7530											16.75	3	3.51	4.29	0.58	28.6	
7531											22	1	4.61	4.29	0.08	3.95	
7532																	
7533	marmap	5	10	1979	36.4	-74.3	24.21	11.53	16.7	12.53	0	100	0	0.21	9.04	21.9	558.8
7534											3.46	69	0.37	0.27	7.84	24.4	
7535											7.25	46	0.78	0.18	11.03	22.9	
7536											12.94	25	1.39	0.18	12.53	26	
7537											21.5	10	2.3	0.57	1.6	10.5	
7538											32.74	3	3.51	0.63	0.42	3.02	
7539											43	1	4.61	0.25	0.15	0.43	
7540																	
7541	marmap	6	10	1979	37.1	-75.4	19.51	11.48	41.4	7.59	0	100	0	5.7	4.14	271	2010.1
7542											0.56	69	0.37	5.7	6.74	441	
7543											1.18	46	0.78	6.34	6.44	469	
7544											2.11	25	1.39	5.81	7.59	506	
7545											3.5	10	2.3	5.61	5.56	358	
7546											5.33	3	3.51	5.72	1.15	75.3	
7547											7	1	4.61	5.49	0.3	19.1	
7548																	
7549	marmap	6	10	1979	37.1	-75	19.45	11.48	41.4	10.13	0	100	0	1.6	7.62	140	2202.2
7550											1.77	69	0.37	1.53	10.13	178	
7551											3.71	46	0.78	2.14	8.14	200	
7552											6.62	25	1.39	1.91	8.62	189	
7553											11	10	2.3	1.62	4.83	89.8	
7554											16.75	3	3.51	1.85	0.95	20.1	
7555											22	1	4.61	1.63	0.18	3.3	
7556																	
7557	marmap	7	10	1979	38	-74.5	19.36	11.42	17.6	9.09	0	100	0	2.6	9.09	270	1694.1
7558											1.29	69	0.37	2.6	8.12	241	
7559											2.7	46	0.78	3.12	6.79	242	
7560											4.82	25	1.39	3.37	4.83	186	
7561											8	10	2.3	3.26	1.74	64.7	
7562											12.18	3	3.51	3.05	0.25	8.79	
7563											16	1	4.61	1.93	0.04	0.86	
7564																	
7565	marmap	7	10	1979	38.4	-74.5	18.67	11.41	17.6	9.09	0	100	0	4.27	9.09	443	1669.4
7566											0.81	69	0.37	4.27	8.78	428	
7567											1.69	46	0.78	4.25	7.61	369	
7568											3.01	25	1.39	4.37	5.13	256	
7569											5	10	2.3	3.44	2.75	108	
7570											7.61	3	3.51	4.3	0.39	19.1	
7571											10	1	4.61	3.78	0.06	2.38	
7572																	
7573	marmap	9	10	1979	38.4	-74.1	17.52	11.33	25.3	5.32	0	100	0	2.68	4.41	134	1977.2
7574											2.26	69	0.37	2.47	5.32	149	
7575											4.72	46	0.78	2.56	5.03	146	
7576											8.43	25	1.39	2.58	4.07	119	
7577											14	10	2.3	2.61	2.08	61.4	
7578											21.32	3	3.51	2.08	0.44	10.4	
7579											28	1	4.61	0.68	0.12	0.9	
7580																	
7581	marmap	9	10	1979	38.5	-74.1	17.6	11.33	25.3	7.37	0	100	0	4.06	5.52	254	2719.5
7582											1.53	69	0.37	4.42	5.33	267	
7583											3.2	46	0.78	3.64	7.37	304	
7584											5.72	25	1.39	4.06	5.83	268	
7585											9.5	10	2.3	3.38	2.95	113	
7586											14.47	3	3.51	4.01	0.51	23.2	
7587											19	1	4.61	2.98	0.16	5.56	
7588																	
7589	marmap	10	10	1979	38.5	-73	17.39	11.29	1.83	5.21	0	100	0	1.65	3.69	68.8	620.5
7590											2.42	69	0.37	0.91	5.21	53.5	
