cruise,date_time_utc,cast,station,niskin,latitude,longitude,depth,alternate_sample_category,depth_category,filter_size,replicate,percent_surface_irradiance,npp_rate,iode_quality_flag,nearest_station,distance,incub_type
EN687,2022-07-30 03:09:25,2,L2,18,41.0262,-70.8826,2.686,D3_GFF,D3,>0,1,65,35.362,1,L2,0.42,ambient_temp
EN687,2022-07-30 03:09:25,2,L2,18,41.0262,-70.8826,2.686,D3_GFF,D3,>0,2,65,35.467,1,L2,0.42,ambient_temp
EN687,2022-07-30 03:09:25,2,L2,18,41.0262,-70.8826,2.686,D3_GFF,D3,>0,3,65,35.278,1,L2,0.42,ambient_temp
EN687,2022-07-30 03:09:25,2,L2,18,41.0262,-70.8826,2.686,D3_5,D3,>0&<5,NA,65,11.266,1,L2,0.42,ambient_temp
EN687,2022-07-30 03:09:25,2,L2,18,41.0262,-70.8826,2.686,D3_20,D3,>0&<20,NA,65,30.462,1,L2,0.42,ambient_temp
EN687,2022-07-30 11:50:59,5,L4,6,40.7018,-70.8847,40.54,D1_GFF,D1,>0,NA,0.1,0.375,1,L4,0.58,ambient_temp
EN687,2022-07-30 11:50:59,5,L4,6,40.7018,-70.8847,40.54,D1_5,D1,>0&<5,NA,0.1,0.091,1,L4,0.58,ambient_temp
EN687,2022-07-30 11:50:59,5,L4,6,40.7018,-70.8847,40.54,D1_20,D1,>0&<20,NA,0.1,0.257,1,L4,0.58,ambient_temp
EN687,2022-07-30 11:53:13,5,L4,10,40.7024,-70.885,30.495,D2_GFF,D2,>0,NA,1,7.684,1,L4,0.65,ambient_temp
EN687,2022-07-30 11:53:13,5,L4,10,40.7024,-70.885,30.495,D2_5,D2,>0&<5,NA,1,3.371,1,L4,0.65,ambient_temp
EN687,2022-07-30 11:53:13,5,L4,10,40.7024,-70.885,30.495,D2_20,D2,>0&<20,NA,1,5.873,1,L4,0.65,ambient_temp
EN687,2022-07-30 11:54:53,5,L4,13,40.7028,-70.8852,16.214,D3_GFF,D3,>0,NA,10,29.071,1,L4,0.69,ambient_temp
EN687,2022-07-30 11:54:53,5,L4,13,40.7028,-70.8852,16.214,D3_5,D3,>0&<5,NA,10,12.145,1,L4,0.69,ambient_temp
EN687,2022-07-30 11:54:53,5,L4,13,40.7028,-70.8852,16.214,D3_20,D3,>0&<20,NA,10,18.019,1,L4,0.69,ambient_temp
EN687,2022-07-30 11:58:01,5,L4,21,40.7034,-70.8854,2.998,D4_GFF,D4,>0,1,65,33.273,1,L4,0.77,ambient_temp
EN687,2022-07-30 11:58:01,5,L4,21,40.7034,-70.8854,2.998,D4_GFF,D4,>0,2,65,36.52,1,L4,0.77,ambient_temp
EN687,2022-07-30 11:58:01,5,L4,21,40.7034,-70.8854,2.998,D4_GFF,D4,>0,3,65,36.96,1,L4,0.77,ambient_temp
EN687,2022-07-30 11:58:01,5,L4,21,40.7034,-70.8854,2.998,D4_10,D4,>0&<10,1,65,27.999,1,L4,0.77,ambient_temp
EN687,2022-07-30 11:58:01,5,L4,21,40.7034,-70.8854,2.998,D4_10,D4,>0&<10,2,65,22.341,1,L4,0.77,ambient_temp
EN687,2022-07-30 11:58:01,5,L4,21,40.7034,-70.8854,2.998,D4_10,D4,>0&<10,3,65,23.071,1,L4,0.77,ambient_temp
EN687,2022-07-30 11:58:01,5,L4,21,40.7034,-70.8854,2.998,D4_5,D4,>0&<5,NA,65,10.417,1,L4,0.77,ambient_temp
EN687,2022-07-30 11:58:01,5,L4,21,40.7034,-70.8854,2.998,D4_20,D4,>0&<20,NA,65,30.655,1,L4,0.77,ambient_temp
EN687,2022-07-30 11:53:13,5,L4,10,40.7024,-70.885,30.495,D2_10,D2,>0&<10,NA,1,2.658,1,L4,0.65,ambient_temp
EN687,2022-08-02 03:39:15,18,L6,8,40.3593,-70.879,30.502,D1_GFF,D1,>0,NA,5,11.893,1,L6,0.57,ambient_temp
EN687,2022-08-02 03:39:15,18,L6,8,40.3593,-70.879,30.502,D1_5,D1,>0&<5,NA,5,3.733,1,L6,0.57,ambient_temp
EN687,2022-08-02 03:39:15,18,L6,8,40.3593,-70.879,30.502,D1_20,D1,>0&<20,NA,5,11.461,1,L6,0.57,ambient_temp
EN687,2022-08-02 03:41:37,18,L6,12,40.3592,-70.8784,19.179,D2_GFF,D2,>0,NA,10,33.368,1,L6,0.62,ambient_temp
EN687,2022-08-02 03:41:37,18,L6,12,40.3592,-70.8784,19.179,D2_5,D2,>0&<5,1,10,23.368,1,L6,0.62,ambient_temp
EN687,2022-08-02 03:41:37,18,L6,12,40.3592,-70.8784,19.179,D2_5,D2,>0&<5,2,10,19.388,1,L6,0.62,ambient_temp
EN687,2022-08-02 03:41:37,18,L6,12,40.3592,-70.8784,19.179,D2_20,D2,>0&<20,NA,10,30.625,1,L6,0.62,ambient_temp
EN687,2022-08-02 03:44:52,18,L6,16,40.3589,-70.8776,14.188,D3_GFF,D3,>0,NA,20,19.548,1,L6,0.69,ambient_temp
EN687,2022-08-02 03:44:52,18,L6,16,40.3589,-70.8776,14.188,D3_5,D3,>0&<5,NA,20,10.02,1,L6,0.69,ambient_temp
EN687,2022-08-02 03:44:52,18,L6,16,40.3589,-70.8776,14.188,D3_20,D3,>0&<20,NA,20,18.271,1,L6,0.69,ambient_temp
EN687,2022-08-02 03:47:37,18,L6,22,40.3586,-70.8769,3.192,D4_GFF,D4,>0,1,65,14.155,1,L6,0.75,ambient_temp
EN687,2022-08-02 03:47:37,18,L6,22,40.3586,-70.8769,3.192,D4_GFF,D4,>0,2,65,14.377,1,L6,0.75,ambient_temp
EN687,2022-08-02 03:47:37,18,L6,22,40.3586,-70.8769,3.192,D4_GFF,D4,>0,3,65,13.815,1,L6,0.75,ambient_temp
EN687,2022-08-02 03:47:37,18,L6,22,40.3586,-70.8769,3.192,D4_5,D4,>0&<5,NA,65,7.124,1,L6,0.75,ambient_temp
EN687,2022-08-02 03:47:37,18,L6,22,40.3586,-70.8769,3.192,D4_20,D4,>0&<20,NA,65,11.537,1,L6,0.75,ambient_temp
EN687,2022-08-01 13:38:07,16,L8,5,40.144,-70.7732,53.959,D1_GFF,D1,>0,NA,0.1,0.467,1,L8,0.83,ambient_temp
EN687,2022-08-01 13:38:07,16,L8,5,40.144,-70.7732,53.959,D1_5,D1,>0&<5,NA,0.1,0.173,1,L8,0.83,ambient_temp
EN687,2022-08-01 13:38:07,16,L8,5,40.144,-70.7732,53.959,D1_20,D1,>0&<20,NA,0.1,0.318,1,L8,0.83,ambient_temp
EN687,2022-08-01 13:42:13,16,L8,11,40.1446,-70.7735,36.407,D2_GFF,D2,>0,NA,10,15.617,1,L8,0.88,ambient_temp
EN687,2022-08-01 13:42:13,16,L8,11,40.1446,-70.7735,36.407,D2_5,D2,>0&<5,NA,10,6.437,1,L8,0.88,ambient_temp
EN687,2022-08-01 13:42:13,16,L8,11,40.1446,-70.7735,36.407,D2_20,D2,>0&<20,NA,10,21.86,1,L8,0.88,ambient_temp
EN687,2022-08-01 13:44:46,16,L8,15,40.1448,-70.7736,19.368,D3_GFF,D3,>0,NA,10,21.379,1,L8,0.91,ambient_temp
EN687,2022-08-01 13:44:46,16,L8,15,40.1448,-70.7736,19.368,D3_5,D3,>0&<5,NA,10,8.009,1,L8,0.91,ambient_temp
EN687,2022-08-01 13:44:46,16,L8,15,40.1448,-70.7736,19.368,D3_20,D3,>0&<20,NA,10,19.306,1,L8,0.91,ambient_temp
EN687,2022-08-01 13:47:31,16,L8,21,40.1452,-70.7738,2.81,D4_GFF,D4,>0,1,65,25.8,1,L8,0.95,ambient_temp
EN687,2022-08-01 13:47:31,16,L8,21,40.1452,-70.7738,2.81,D4_GFF,D4,>0,2,65,22.61,1,L8,0.95,ambient_temp
EN687,2022-08-01 13:47:31,16,L8,21,40.1452,-70.7738,2.81,D4_GFF,D4,>0,3,65,17.907,1,L8,0.95,ambient_temp
EN687,2022-08-01 13:47:31,16,L8,21,40.1452,-70.7738,2.81,D4_5,D4,>0&<5,NA,65,8.872,1,L8,0.95,ambient_temp
EN687,2022-08-01 13:47:31,16,L8,21,40.1452,-70.7738,2.81,D4_20,D4,>0&<20,NA,65,22.345,1,L8,0.95,ambient_temp
EN687,2022-07-31 16:20:43,10,L11,7,39.7811,-70.8911,50.542,D1_GFF,D1,>0,NA,0.1,0.966,1,L11,1.1,ambient_temp
EN687,2022-07-31 16:20:43,10,L11,7,39.7811,-70.8911,50.542,D1_5,D1,>0&<5,NA,0.1,0.501,1,L11,1.1,ambient_temp
EN687,2022-07-31 16:20:43,10,L11,7,39.7811,-70.8911,50.542,D1_20,D1,>0&<20,NA,0.1,0.748,1,L11,1.1,ambient_temp
EN687,2022-07-31 16:23:58,10,L11,11,39.7817,-70.8917,37.802,D2_GFF,D2,>0,NA,5,8.05,1,L11,1.18,ambient_temp
EN687,2022-07-31 16:23:58,10,L11,11,39.7817,-70.8917,37.802,D2_5,D2,>0&<5,NA,5,4.18,1,L11,1.18,ambient_temp
EN687,2022-07-31 16:23:58,10,L11,11,39.7817,-70.8917,37.802,D2_20,D2,>0&<20,NA,5,6.995,1,L11,1.18,ambient_temp
EN687,2022-07-31 16:26:41,10,L11,15,39.7822,-70.8921,23.129,D3_GFF,D3,>0,NA,10,9.741,1,L11,1.25,ambient_temp
EN687,2022-07-31 16:26:41,10,L11,15,39.7822,-70.8921,23.129,D3_5,D3,>0&<5,NA,10,2.866,1,L11,1.25,ambient_temp
EN687,2022-07-31 16:26:41,10,L11,15,39.7822,-70.8921,23.129,D3_20,D3,>0&<20,NA,10,8.116,1,L11,1.25,ambient_temp
EN687,2022-07-31 16:30:58,10,L11,21,39.7831,-70.8928,2.601,D4_GFF,D4,>0,1,65,4.751,1,L11,1.37,ambient_temp
EN687,2022-07-31 16:30:58,10,L11,21,39.7831,-70.8928,2.601,D4_GFF,D4,>0,2,65,3.128,1,L11,1.37,ambient_temp
EN687,2022-07-31 16:30:58,10,L11,21,39.7831,-70.8928,2.601,D4_GFF,D4,>0,3,65,3.216,1,L11,1.37,ambient_temp
EN687,2022-07-31 16:30:58,10,L11,21,39.7831,-70.8928,2.601,D4_5,D4,>0&<5,NA,65,1.112,1,L11,1.37,ambient_temp
EN687,2022-07-31 16:30:58,10,L11,21,39.7831,-70.8928,2.601,D4_20,D4,>0&<20,NA,65,3.007,1,L11,1.37,ambient_temp
EN687,2022-08-02 03:41:37,18,L6,12,40.3592,-70.8784,19.179,D2_GFF_tank1,D2,>0,NA,10,14.466,1,L6,0.62,experiment_14deg
EN687,2022-08-02 03:41:37,18,L6,12,40.3592,-70.8784,19.179,D2_5_tank1,D2,>0&<5,NA,10,11.582,1,L6,0.62,experiment_14deg
EN687,2022-08-02 03:41:37,18,L6,12,40.3592,-70.8784,19.179,D2_20_tank1,D2,>0&<20,NA,10,13.019,1,L6,0.62,experiment_14deg
EN687,2022-07-31 16:23:58,10,L11,11,39.7817,-70.8917,37.802,D2_GFF_tank1,D2,>0,NA,5,6.41,1,L11,1.18,experiment_14deg
EN687,2022-07-31 16:23:58,10,L11,11,39.7817,-70.8917,37.802,D2_5_tank1,D2,>0&<5,NA,5,3.204,1,L11,1.18,experiment_14deg
EN687,2022-07-31 16:23:58,10,L11,11,39.7817,-70.8917,37.802,D2_20_tank1,D2,>0&<20,NA,5,6.137,1,L11,1.18,experiment_14deg
EN687,2022-08-01 13:42:13,16,L8,11,40.1446,-70.7735,36.407,D2_GFF_tank2,D2,>0,NA,10,6.146,1,L8,0.88,experiment_18deg
EN687,2022-08-01 13:42:13,16,L8,11,40.1446,-70.7735,36.407,D2_5_tank2,D2,>0&<5,NA,10,2.173,1,L8,0.88,experiment_18deg
EN687,2022-08-01 13:42:13,16,L8,11,40.1446,-70.7735,36.407,D2_20_tank2,D2,>0&<20,NA,10,6.074,1,L8,0.88,experiment_18deg
EN687,2022-08-02 03:41:37,18,L6,12,40.3592,-70.8784,19.179,D2_GFF_tank3,D2,>0,NA,10,37.883,1,L6,0.62,experiment_26deg
EN687,2022-08-02 03:41:37,18,L6,12,40.3592,-70.8784,19.179,D2_5_tank3,D2,>0&<5,NA,10,22.428,1,L6,0.62,experiment_26deg
EN687,2022-08-02 03:41:37,18,L6,12,40.3592,-70.8784,19.179,D2_20_tank3,D2,>0&<20,NA,10,34.437,1,L6,0.62,experiment_26deg
EN687,2022-08-01 13:42:13,16,L8,11,40.1446,-70.7735,36.407,D2_GFF_tank3,D2,>0,NA,10,13.592,1,L8,0.88,experiment_26deg
EN687,2022-08-01 13:42:13,16,L8,11,40.1446,-70.7735,36.407,D2_5_tank3,D2,>0&<5,NA,10,5.331,1,L8,0.88,experiment_26deg
EN687,2022-08-01 13:42:13,16,L8,11,40.1446,-70.7735,36.407,D2_20_tank3,D2,>0&<20,NA,10,11.202,1,L8,0.88,experiment_26deg
EN687,2022-07-31 16:23:58,10,L11,11,39.7817,-70.8917,37.802,D2_GFF_tank3,D2,>0,NA,5,9.278,1,L11,1.18,experiment_26deg
EN687,2022-07-31 16:23:58,10,L11,11,39.7817,-70.8917,37.802,D2_5_tank3,D2,>0&<5,NA,5,4.014,1,L11,1.18,experiment_26deg
EN687,2022-07-31 16:23:58,10,L11,11,39.7817,-70.8917,37.802,D2_20_tank3,D2,>0&<20,NA,5,7.961,1,L11,1.18,experiment_26deg
